DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Mayo,2019.0,8.0,Mayo,Guatemala,Guatemala,44.0,38.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Baja Verapaz,Salamá,Marzo,2019.0,19.0,Febrero,Baja Verapaz,Salamá,27.0,26.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Amatitlán,Abril,2019.0,4.0,Marzo,Guatemala,Amatitlán,43.0,42.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Mayo,2019.0,19.0,Febrero,Guatemala,Guatemala,58.0,54.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Quetzaltenango,Quetzaltenango,Mayo,2019.0,21.0,Marzo,Quetzaltenango,Quetzaltenango,50.0,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Mayo,2019.0,6.0,Febrero,Guatemala,San José Pinula,41.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Chiquimula,Chiquimula,Mayo,2019.0,28.0,Mayo,Chiquimula,Chiquimula,38.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Quiche,Nebaj,Junio,2019.0,28.0,Febrero,Quiche,Nebaj,22.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Julio,2019.0,19.0,Junio,Guatemala,Guatemala,34.0,42.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Villa Nueva,Julio,2019.0,26.0,Julio,Guatemala,Villa Nueva,36.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Agosto,2019.0,12.0,Julio,Guatemala,Guatemala,35.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Agosto,2019.0,27.0,Mayo,Guatemala,Guatemala,47.0,47.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Quetzaltenango,Salcajá,Agosto,2019.0,8.0,Agosto,Quetzaltenango,Quetzaltenango,35.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Agosto,2019.0,22.0,Julio,Escuintla,Palín,48.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Agosto,2019.0,30.0,Julio,Guatemala,Mixco,28.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Septiembre,2019.0,16.0,Agosto,Guatemala,Guatemala,44.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Septiembre,2019.0,23.0,Agosto,Guatemala,Guatemala,40.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Suchitepequez,Mazatenango,Octubre,2019.0,17.0,Septiembre,Suchitepequez,Mazatenango,39.0,37.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Octubre,2019.0,12.0,Junio,Santa Rosa,Guazacapán,40.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Noviembre,2019.0,9.0,Agosto,Guatemala,Guatemala,36.0,31.0,Ladino / Mestizo,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Noviembre,2019.0,4.0,Septiembre,Guatemala,Guatemala,23.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Quetzaltenango,Quetzaltenango,Diciembre,2019.0,18.0,Noviembre,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
El Progreso,Guastatoya,Diciembre,2019.0,4.0,Noviembre,El Progreso,Guastatoya,30.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Diciembre,2019.0,13.0,Noviembre,Guatemala,Villa Nueva,30.0,29.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Peten,San Benito,Diciembre,2019.0,6.0,Noviembre,Peten,San Benito,45.0,44.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Alta Verapaz,Cobán,Diciembre,2019.0,28.0,Agosto,Alta Verapaz,Cobán,33.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Diciembre,2019.0,18.0,Octubre,Guatemala,Guatemala,33.0,33.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Marzo,2019.0,4.0,Febrero,Guatemala,Guatemala,33.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Universitario,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Amatitlán,Noviembre,2019.0,12.0,Septiembre,Guatemala,Amatitlán,51.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Zacapa,Zacapa,Diciembre,2019.0,22.0,Octubre,Zacapa,Usumatlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Mayo,2019.0,15.0,Febrero,Guatemala,Villa Nueva,35.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Peten,Poptún,Septiembre,2019.0,26.0,Agosto,Peten,La Libertad,32.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Chimaltenango,Chimaltenango,Abril,2019.0,12.0,Marzo,Chimaltenango,Chimaltenango,51.0,52.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Junio,2019.0,4.0,Abril,Guatemala,Guatemala,32.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Jalapa,Jalapa,Enero,2020.0,15.0,Noviembre,Guatemala,Guatemala,29.0,30.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Marzo,2019.0,21.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Mayo,2019.0,5.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Mayo,2019.0,2.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Chiquimula,Ipala,Mayo,2019.0,30.0,Mayo,Jalapa,San Luis Jilotepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Junio,2019.0,8.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Junio,2019.0,27.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,San José Pinula,Julio,2019.0,2.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Julio,2019.0,8.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Chinautla,Agosto,2019.0,8.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Quetzaltenango,Quetzaltenango,Septiembre,2019.0,28.0,Junio,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Chinautla,Noviembre,2019.0,3.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Quetzaltenango,Coatepeque,Noviembre,2019.0,9.0,Octubre,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Honduras,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Mayo,2020.0,17.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Petapa,Septiembre,2019.0,15.0,Julio,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Septiembre,2019.0,3.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Oficinistas
Zacapa,Zacapa,Mayo,2019.0,20.0,Marzo,Zacapa,Zacapa,52.0,50.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Trabajadores de los servicios personales,Oficinistas
Guatemala,Guatemala,Noviembre,2019.0,28.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Diversificado,Vendedores,Oficinistas
Jalapa,Jalapa,Octubre,2019.0,25.0,Septiembre,Jalapa,Jalapa,56.0,42.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Diversificado,Vendedores,Oficinistas
Chimaltenango,Chimaltenango,Agosto,2019.0,12.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,Vendedores,Oficinistas
Guatemala,Guatemala,Agosto,2019.0,31.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,Vendedores,Oficinistas
Guatemala,Fraijanes,Diciembre,2019.0,27.0,Agosto,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Diversificado,Vendedores,Oficinistas
Guatemala,Guatemala,Septiembre,2019.0,21.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Estados Unidos de América,Guatemala,Ninguno,Diversificado,Vendedores,Oficinistas
Escuintla,Masagua,Agosto,2019.0,4.0,Junio,Guatemala,Amatitlán,33.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Vendedores,Oficinistas
Santa Rosa,Barberena,Septiembre,2019.0,7.0,Junio,Jutiapa,Jalpatagua,44.0,40.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Vendedores,Oficinistas
San Marcos,Malacatán,Diciembre,2019.0,3.0,Septiembre,San Marcos,Malacatán,42.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Vendedores,Oficinistas
Guatemala,Guatemala,Junio,2019.0,16.0,Abril,Guatemala,Guatemala,54.0,34.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Vendedores,Oficinistas
Guatemala,Villa Nueva,Octubre,2019.0,9.0,Septiembre,Guatemala,Santa Catarina Pinula,31.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Vendedores,Oficinistas
Peten,San Benito,Febrero,2020.0,16.0,Octubre,Peten,Flores,34.0,40.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Vendedores,Oficinistas
Guatemala,Petapa,Abril,2019.0,25.0,Marzo,Guatemala,Guatemala,41.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,Oficinistas
Alta Verapaz,Cobán,Agosto,2019.0,12.0,Julio,Alta Verapaz,Cobán,52.0,45.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,Oficinistas
Quetzaltenango,Coatepeque,Junio,2020.0,16.0,Diciembre,Quetzaltenango,Coatepeque,35.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,Oficinistas
Escuintla,Escuintla,Julio,2019.0,29.0,Mayo,Escuintla,Escuintla,55.0,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Vendedores,Oficinistas
Quetzaltenango,Colomba,Septiembre,2019.0,3.0,Julio,Quetzaltenango,Colomba,28.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,Oficinistas
Guatemala,Chinautla,Octubre,2019.0,23.0,Agosto,Guatemala,Guatemala,34.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,Oficinistas
Guatemala,Guatemala,Abril,2019.0,12.0,Marzo,Guatemala,Guatemala,32.0,34.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Universitario,Vendedores,Oficinistas
Suchitepequez,San Francisco Zapotitlán,Marzo,2019.0,4.0,Febrero,Suchitepequez,San Francisco Zapotitlán,38.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Vendedores,Oficinistas
Guatemala,Guatemala,Julio,2019.0,13.0,Junio,Guatemala,Mixco,44.0,40.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Vendedores,Oficinistas
Guatemala,San Raymundo,Enero,2020.0,5.0,Junio,Guatemala,Guatemala,31.0,30.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Vendedores,Oficinistas
Alta Verapaz,Cobán,Marzo,2019.0,8.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Oficinistas
Guatemala,Guatemala,Agosto,2019.0,2.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Oficinistas
Quetzaltenango,Quetzaltenango,Octubre,2019.0,8.0,Agosto,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Oficinistas
Guatemala,Chinautla,Septiembre,2019.0,24.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Oficinistas
Guatemala,Guatemala,Mayo,2019.0,22.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Oficinistas
Guatemala,Guatemala,Septiembre,2019.0,23.0,Julio,Guatemala,Guatemala,41.0,41.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Diversificado,Personal de los servicios de protección,Oficinistas
Totonicapan,San Cristóbal Totonicapán,Enero,2020.0,8.0,Octubre,Totonicapan,San Cristóbal Totonicapán,29.0,25.0,Maya,Maya,Guatemala,Guatemala,Primaria,Diversificado,Personal de los servicios de protección,Oficinistas
Retalhuleu,Retalhuleu,Octubre,2019.0,9.0,Septiembre,Retalhuleu,Retalhuleu,27.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Personal de los servicios de protección,Oficinistas
Guatemala,Guatemala,Febrero,2020.0,10.0,Septiembre,Sacatepequez,Jocotenango,30.0,38.0,Otro,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Personal de los servicios de protección,Oficinistas
Alta Verapaz,San Pedro Carchá,Agosto,2019.0,15.0,Febrero,Alta Verapaz,Cobán,30.0,32.0,Ladino / Mestizo,Maya,Guatemala,Guatemala,Universitario,Diversificado,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,Oficinistas
Guatemala,Guatemala,Noviembre,2019.0,25.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Oficinistas
Guatemala,Guatemala,Octubre,2019.0,3.0,Septiembre,Guatemala,Guatemala,49.0,45.0,Otro,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Oficinistas
Guatemala,Guatemala,Noviembre,2019.0,5.0,Noviembre,Guatemala,Mixco,31.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,Oficinistas
Guatemala,Guatemala,Julio,2019.0,7.0,Junio,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Diversificado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Oficinistas
Guatemala,Guatemala,Noviembre,2019.0,18.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Oficinistas
Retalhuleu,Retalhuleu,Agosto,2019.0,16.0,Julio,Retalhuleu,Nuevo San Carlos,27.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Oficinistas
Chimaltenango,Chimaltenango,Abril,2019.0,13.0,Marzo,Chimaltenango,Tecpán Guatemala,35.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Oficinistas
Guatemala,Guatemala,Junio,2019.0,8.0,Abril,Guatemala,Guatemala,30.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Oficinistas
Chimaltenango,Parramos,Agosto,2019.0,2.0,Agosto,Sacatepequez,Antigua Guatemala,37.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Oficinistas
Peten,La Libertad,Mayo,2019.0,25.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Oficinistas
Guatemala,Guatemala,Enero,2020.0,23.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Artesanos y operarios de las artes gráficas,Oficinistas
Guatemala,Guatemala,Junio,2019.0,7.0,Junio,Guatemala,Palencia,29.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Trabajadores especializados en electricidad y la elecrotecnología,Oficinistas
Guatemala,Guatemala,Noviembre,2019.0,15.0,Octubre,Guatemala,Guatemala,29.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Trabajadores especializados en electricidad y la elecrotecnología,Oficinistas
Quetzaltenango,Quetzaltenango,Septiembre,2019.0,19.0,Septiembre,Quetzaltenango,Zunil,39.0,41.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Diversificado,Trabajadores especializados en electricidad y la elecrotecnología,Oficinistas
Totonicapan,Momostenango,Enero,2020.0,19.0,Noviembre,Totonicapan,Totonicapán,41.0,28.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Diversificado,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines",Oficinistas
Guatemala,Guatemala,Diciembre,2019.0,18.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Operadores de instalaciones fijas y máquinas,Oficinistas
Izabal,Morales,Julio,2019.0,18.0,Junio,Izabal,Morales,34.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Diversificado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Guatemala,Guatemala,Diciembre,2019.0,24.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Guatemala,Guatemala,Junio,2019.0,17.0,Mayo,Guatemala,Guatemala,33.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Escuintla,La Gomera,Noviembre,2019.0,27.0,Junio,Escuintla,La Gomera,37.0,30.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Guatemala,Guatemala,Abril,2019.0,1.0,Febrero,Guatemala,Guatemala,26.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Alta Verapaz,Cobán,Junio,2019.0,5.0,Abril,Alta Verapaz,Santa Cruz Verapaz,26.0,24.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Baja Verapaz,Salamá,Junio,2019.0,29.0,Marzo,Baja Verapaz,Salamá,56.0,46.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Guatemala,Guatemala,Noviembre,2019.0,11.0,Julio,Guatemala,Mixco,31.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Guatemala,Guatemala,Marzo,2019.0,21.0,Marzo,Guatemala,San José Pinula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Guatemala,Guatemala,Octubre,2019.0,10.0,Septiembre,Guatemala,Guatemala,58.0,55.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,Oficinistas
Guatemala,San José Pinula,Octubre,2019.0,5.0,Agosto,Guatemala,San José Pinula,45.0,58.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Diversificado,"Peones agropecuarios, pesqueros y forestales",Oficinistas
El Progreso,Guastatoya,Octubre,2019.0,27.0,Mayo,Baja Verapaz,El Chol,49.0,49.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",Oficinistas
Santa Rosa,Cuilapa,Agosto,2019.0,23.0,Agosto,Santa Rosa,Cuilapa,55.0,43.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,"Peones agropecuarios, pesqueros y forestales",Oficinistas
Chiquimula,Chiquimula,Septiembre,2019.0,14.0,Enero,Chiquimula,Chiquimula,33.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,"Peones agropecuarios, pesqueros y forestales",Oficinistas
Izabal,Morales,Junio,2019.0,23.0,Mayo,Izabal,Morales,33.0,30.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Diversificado,"Peones agropecuarios, pesqueros y forestales",Oficinistas
Guatemala,Guatemala,Junio,2019.0,21.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Oficinistas
Guatemala,Guatemala,Marzo,2020.0,18.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Oficinistas
