DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Santa Rosa,Cuilapa,Octubre,2020.0,16.0,Marzo,Santa Rosa,Santa Rosa de Lima,38.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,"Peones agropecuarios, pesqueros y forestales",Empleados contables y encargados del registro de materiales
Quiché,Pachalum,Agosto,2020.0,16.0,Marzo,Quiché,Pachalum,38.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2020.0,7.0,Diciembre,Guatemala,Guatemala,38.0,35.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Sacatepéquez,Sumpango,Septiembre,2020.0,22.0,Enero,Chimaltenango,Chimaltenango,38.0,35.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,Fray Bartolomé de las Casas,Septiembre,2020.0,12.0,Febrero,Alta Verapaz,Fray Bartolomé de las Casas,38.0,36.0,Maya,Maya,Guatemala,Guatemala,Universitario,Universitario,Profesionales de la salud,Profesionales de nivel medio de la salud
Chiquimula,Ipala,Agosto,2020.0,20.0,Febrero,Jalapa,San Manuel Chaparrón,38.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ninguno,Profesionales de la enseñanza,Vendedores
Guatemala,Guatemala,Mayo,2021.0,10.0,Diciembre,Guatemala,Guatemala,38.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Jutiapa,El Progreso,Abril,2021.0,28.0,Agosto,Jutiapa,El Progreso,38.0,36.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Básico,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Izabal,Morales,Octubre,2020.0,18.0,Febrero,Guatemala,Guatemala,38.0,36.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,12.0,Febrero,Guatemala,Guatemala,38.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Noviembre,2020.0,19.0,Octubre,Retalhuleu,Champerico,38.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,16.0,Octubre,Guatemala,Fraijanes,38.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,9.0,Diciembre,Guatemala,Guatemala,38.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,5.0,Febrero,Guatemala,Guatemala,38.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Zunil,Enero,2021.0,28.0,Diciembre,Quetzaltenango,Cantel,38.0,38.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Santa Rosa,Cuilapa,Octubre,2020.0,2.0,Marzo,Santa Rosa,Cuilapa,38.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Primaria,Operadores de instalaciones fijas y máquinas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Diciembre,2020.0,28.0,Septiembre,Quetzaltenango,Salcajá,38.0,38.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Diversificado,No especificado en otro grupo,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Quetzaltenango,Quetzaltenango,Marzo,2020.0,4.0,Marzo,Quetzaltenango,Quetzaltenango,38.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Enero,2021.0,23.0,Diciembre,Chimaltenango,Tecpán Guatemala,38.0,39.0,Ignorado,Ladino / Mestizo,Perú,Guatemala,Universitario,Diversificado,Directores administradores y comerciales,No especificado en otro grupo
Quiché,Nebaj,Diciembre,2020.0,15.0,Octubre,Quiché,Uspantán,38.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Santa Rosa,Santa Rosa de Lima,Octubre,2020.0,9.0,Marzo,Santa Rosa,Barberena,38.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones de la minería, la construcción, la industria manufacturera y el transporte",Operadores de instalaciones fijas y máquinas
Guatemala,Guatemala,Noviembre,2020.0,25.0,Febrero,Guatemala,Mixco,38.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines"
Huehuetenango,Huehuetenango,Mayo,2021.0,1.0,Diciembre,Huehuetenango,Aguacatán,38.0,39.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Básico,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,19.0,Febrero,Guatemala,Guatemala,38.0,40.0,Ladino / Mestizo,Ignorado,Guatemala,Colombia,Post Grado,Ninguno,Directores administradores y comerciales,No especificado en otro grupo
Quetzaltenango,Colomba,Noviembre,2020.0,11.0,Septiembre,Quetzaltenango,Coatepeque,38.0,40.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,Profesionales de la enseñanza
Guatemala,Mixco,Febrero,2020.0,11.0,Febrero,Guatemala,Villa Nueva,38.0,40.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2021.0,9.0,Diciembre,Guatemala,Guatemala,38.0,40.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Chiquimula,Esquipulas,Abril,2021.0,29.0,Diciembre,Chiquimula,Esquipulas,38.0,42.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Primaria,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",No especificado en otro grupo
Guatemala,Villa Nueva,Marzo,2020.0,26.0,Febrero,Guatemala,Guatemala,38.0,42.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Sacatepéquez,San Lucas Sacatepéquez,Junio,2020.0,16.0,Marzo,Guatemala,Chinautla,38.0,42.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Primaria,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,Cobán,Noviembre,2020.0,2.0,Septiembre,Alta Verapaz,Cobán,38.0,63.0,Maya,Maya,Guatemala,Guatemala,Ignorado,Diversificado,Vendedores,Profesionales de nivel medio de la salud
Guatemala,Guatemala,Septiembre,2020.0,4.0,Marzo,Guatemala,Guatemala,38.0,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Profesionales de la enseñanza
Suchitepéquez,San Bernardino,Enero,2021.0,3.0,Noviembre,Suchitepéquez,San Bernardino,38.0,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Profesionales de la enseñanza
Sacatepéquez,Ciudad Vieja,Noviembre,2020.0,18.0,Noviembre,Escuintla,Escuintla,38.0,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Trabajadores especializados en electricidad y la elecrotecnología,Ignorado
Quetzaltenango,Cantel,Marzo,2020.0,3.0,Febrero,Quetzaltenango,Cantel,38.0,Ignorado,Otro,Ignorado,Guatemala,Guatemala,Básico,Ninguno,No especificado en otro grupo,Artesanos y operarios de las artes gráficas
Guatemala,Guatemala,Diciembre,2020.0,17.0,Noviembre,Jutiapa,Jutiapa,39.0,21.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Ninguno,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chiquimula,Ipala,Abril,2020.0,14.0,Febrero,Jutiapa,Atescatempa,39.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,"Peones agropecuarios, pesqueros y forestales",Técnicos de la tecnología de la información y las comunicaciones
Huehuetenango,Barillas,Mayo,2021.0,14.0,Febrero,Huehuetenango,Barillas,39.0,24.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Santa Rosa,Oratorio,Octubre,2020.0,30.0,Septiembre,Santa Rosa,San Rafael las Flores,39.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Quetzaltenango,San Carlos Sija,Octubre,2020.0,9.0,Octubre,Quetzaltenango,San Carlos Sija,39.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Febrero,2021.0,29.0,Diciembre,Guatemala,Guatemala,39.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Zacapa,Zacapa,Marzo,2020.0,5.0,Febrero,Zacapa,Estanzuela,39.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Otro personal de apoyo administrativo,Profesionales de nivel medio en operaciones financieras y administrativas
Jutiapa,Jutiapa,Febrero,2021.0,16.0,Octubre,Jutiapa,Jutiapa,39.0,27.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Petén,Flores,Octubre,2020.0,28.0,Agosto,Petén,La Libertad,39.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Vendedores,No especificado en otro grupo
Quetzaltenango,Cantel,Mayo,2021.0,25.0,Noviembre,Quetzaltenango,Cantel,39.0,28.0,Maya,Maya,Guatemala,Guatemala,Básico,Diversificado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",No especificado en otro grupo
Alta Verapaz,Fray Bartolomé de las Casas,Diciembre,2020.0,24.0,Noviembre,Guatemala,Guatemala,39.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Oficinistas
Santa Rosa,Cuilapa,Marzo,2021.0,29.0,Diciembre,Santa Rosa,Santa Cruz Naranjo,39.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Agosto,2020.0,13.0,Enero,Suchitepéquez,Mazatenango,39.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Ninguno,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Chinautla,Noviembre,2020.0,26.0,Octubre,Guatemala,Guatemala,39.0,32.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,Empleados contables y encargados del registro de materiales,Trabajadores de los servicios personales
Chimaltenango,El Tejar,Noviembre,2020.0,25.0,Junio,Chimaltenango,Chimaltenango,39.0,32.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Ignorado
Chimaltenango,San Andrés Itzapa,Noviembre,2020.0,18.0,Septiembre,Chimaltenango,San Andrés Itzapa,39.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Primaria,No especificado en otro grupo,No especificado en otro grupo
Sacatepéquez,Antigua Guatemala,Noviembre,2020.0,3.0,Febrero,Sacatepéquez,Antigua Guatemala,39.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Baja Verapaz,Salamá,Noviembre,2020.0,23.0,Septiembre,Baja Verapaz,San Jerónimo,39.0,32.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Ignorado,Ignorado
Sacatepéquez,Santa Lucía Milpas Altas,Enero,2021.0,28.0,Diciembre,Guatemala,Guatemala,39.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Universitario,Especialistas en organización de la administración publica y de empresas,Especialistas en organización de la administración publica y de empresas
Petén,San Benito,Enero,2021.0,23.0,Octubre,Quetzaltenango,Quetzaltenango,39.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Noviembre,2020.0,30.0,Octubre,Quetzaltenango,Colomba,39.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Chiquimula,San José La Arada,Enero,2021.0,31.0,Enero,Chiquimula,Chiquimula,39.0,33.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,24.0,Febrero,Guatemala,Guatemala,39.0,33.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,21.0,Octubre,Guatemala,Guatemala,39.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,8.0,Diciembre,Sacatepéquez,Magdalena Milpas Altas,39.0,34.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Petapa,Diciembre,2020.0,3.0,Diciembre,Guatemala,Petapa,39.0,34.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Vendedores
Totonicapán,Totonicapán,Febrero,2020.0,6.0,Febrero,Totonicapán,Totonicapán,39.0,34.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,Profesionales de la enseñanza
Baja Verapaz,Salamá,Noviembre,2020.0,27.0,Febrero,Zacapa,Zacapa,39.0,34.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,Profesionales de nivel medio en operaciones financieras y administrativas
Guatemala,Guatemala,Abril,2021.0,18.0,Diciembre,Guatemala,Guatemala,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Abril,2020.0,12.0,Marzo,Guatemala,Guatemala,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines","Profesionales en derecho, en ciencias sociales y culturales"
Totonicapán,Momostenango,Diciembre,2020.0,6.0,Octubre,Totonicapán,Momostenango,39.0,35.0,Ladino / Mestizo,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Trabajadores de los servicios personales,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2020.0,24.0,Noviembre,Guatemala,Guatemala,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,Vendedores
Escuintla,Escuintla,Marzo,2021.0,18.0,Agosto,Escuintla,Escuintla,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Trabajadores especializados en electricidad y la elecrotecnología,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,21.0,Enero,El Progreso,San Antonio la Paz,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Ninguno,Conductores de vehículos y operadores de equipos pesados móviles,No especificado en otro grupo
Santa Rosa,Taxisco,Junio,2020.0,28.0,Febrero,Santa Rosa,Taxisco,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,Limpiadores y asistentes,No especificado en otro grupo
Zacapa,Zacapa,Diciembre,2020.0,23.0,Octubre,Zacapa,Zacapa,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Coatepeque,Noviembre,2020.0,9.0,Octubre,Suchitepéquez,Zunilito,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
El Progreso,Guastatoya,Abril,2021.0,30.0,Octubre,El Progreso,San Agustín Acasaguastlán,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Enero,2020.0,16.0,Enero,Quetzaltenango,Quetzaltenango,39.0,36.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Empleados contables y encargados del registro de materiales
Petén,San Benito,Febrero,2021.0,11.0,Diciembre,Petén,San Benito,39.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Vendedores,No especificado en otro grupo
Suchitepéquez,Mazatenango,Diciembre,2020.0,11.0,Septiembre,Suchitepéquez,Mazatenango,39.0,36.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Mixco,Enero,2021.0,27.0,Octubre,Guatemala,Mixco,39.0,36.0,Ladino / Mestizo,Ignorado,Guatemala,Honduras,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Baja Verapaz,Salamá,Enero,2021.0,22.0,Diciembre,Baja Verapaz,Salamá,39.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Abril,2021.0,21.0,Octubre,Guatemala,Guatemala,39.0,37.0,Ladino / Mestizo,Ignorado,Guatemala,Estados Unidos de América,Universitario,Ninguno,Directores administradores y comerciales,Vendedores
Santa Rosa,Cuilapa,Octubre,2020.0,3.0,Marzo,Santa Rosa,Chiquimulilla,39.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Profesionales de la enseñanza
Guatemala,Guatemala,Noviembre,2020.0,13.0,Octubre,Guatemala,Guatemala,39.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,Vendedores
Guatemala,Guatemala,Marzo,2020.0,11.0,Marzo,Guatemala,Mixco,39.0,37.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,No especificado en otro grupo
Alta Verapaz,San Pedro Carchá,Noviembre,2020.0,29.0,Enero,Alta Verapaz,San Pedro Carchá,39.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,Profesionales de la enseñanza
El Progreso,San Antonio la Paz,Junio,2020.0,20.0,Febrero,El Progreso,San Antonio la Paz,39.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Zunil,Septiembre,2020.0,9.0,Marzo,Retalhuleu,Retalhuleu,39.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Petén,San Benito,Febrero,2020.0,27.0,Enero,Petén,Flores,39.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Trabajadores de los servicios personales
Guatemala,Guatemala,Abril,2021.0,4.0,Diciembre,Guatemala,Guatemala,39.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,Vendedores,Vendedores
Alta Verapaz,Fray Bartolomé de las Casas,Septiembre,2020.0,27.0,Agosto,Guatemala,Guatemala,39.0,38.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,Vendedores,No especificado en otro grupo
San Marcos,Río Blanco,Abril,2021.0,23.0,Diciembre,San Marcos,San Pedro Sacatepéquez,39.0,38.0,Otro,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
El Progreso,Guastatoya,Agosto,2020.0,17.0,Enero,El Progreso,San Antonio la Paz,39.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
San Marcos,El Tumbador,Julio,2020.0,19.0,Junio,Quetzaltenango,Coatepeque,39.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
San Marcos,Pajapita,Enero,2021.0,22.0,Diciembre,San Marcos,Ayutla,39.0,38.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Oratorio,Noviembre,2020.0,31.0,Agosto,Santa Rosa,Cuilapa,39.0,38.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Noviembre,2020.0,15.0,Octubre,Guatemala,Villa Canales,39.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de las ciencias y de la ingeniería,Profesionales de nivel medio en operaciones financieras y administrativas
Jalapa,Jalapa,Octubre,2020.0,21.0,Septiembre,Guatemala,Villa Canales,39.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de la salud,No especificado en otro grupo
Quetzaltenango,La Esperanza,Noviembre,2020.0,29.0,Octubre,Quetzaltenango,Quetzaltenango,39.0,39.0,Ladino / Mestizo,Ignorado,Guatemala,República Checa,Diversificado,Ninguno,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,8.0,Octubre,Guatemala,Guatemala,39.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,19.0,Octubre,Guatemala,San José Pinula,39.0,39.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Huehuetenango,Colotenango,Febrero,2021.0,1.0,Diciembre,Huehuetenango,Colotenango,39.0,39.0,Maya,Maya,Guatemala,Guatemala,Primaria,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Izabal,Puerto Barrios,Octubre,2020.0,28.0,Agosto,Izabal,Puerto Barrios,39.0,39.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
El Progreso,Guastatoya,Octubre,2020.0,13.0,Marzo,El Progreso,Sanarate,39.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Febrero,2021.0,1.0,Diciembre,Guatemala,Mixco,39.0,40.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Octubre,2020.0,2.0,Octubre,Guatemala,Guatemala,39.0,40.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de las ciencias y de la ingeniería,Profesionales de nivel medio de la salud
Huehuetenango,Huehuetenango,Octubre,2020.0,21.0,Febrero,Huehuetenango,Huehuetenango,39.0,40.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Universitario,Universitario,"Profesionales en derecho, en ciencias sociales y culturales","Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Febrero,2021.0,28.0,Diciembre,Guatemala,Guatemala,39.0,40.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2020.0,6.0,Marzo,Suchitepéquez,Mazatenango,39.0,40.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Chiquimula,Concepción Las Minas,Febrero,2021.0,26.0,Noviembre,Chiquimula,Concepción Las Minas,39.0,40.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Primaria,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,6.0,Enero,Guatemala,Guatemala,39.0,40.0,Ignorado,Ladino / Mestizo,Alemania,Guatemala,Ninguno,Universitario,No especificado en otro grupo,Profesionales de las ciencias y de la ingeniería
Guatemala,Guatemala,Febrero,2020.0,24.0,Enero,Guatemala,Guatemala,39.0,41.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Oficinistas
Guatemala,Guatemala,Febrero,2021.0,29.0,Diciembre,Guatemala,Guatemala,39.0,41.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,Vendedores
