DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Sacatepequez,Alotenango,Febrero,2014.0,8.0,Enero,Sacatepequez,Alotenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Sacatepequez,Antigua Guatemala,Agosto,2014.0,5.0,Mayo,Sacatepequez,Santa Lucía Milpas Altas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Chimaltenango,Chimaltenango,Junio,2014.0,5.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Santa Lucía Cotzumalguapa,Marzo,2014.0,20.0,Febrero,Suchitepequez,San Francisco Zapotitlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Escuintla,Septiembre,2014.0,7.0,Agosto,Escuintla,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Santa Lucía Cotzumalguapa,Septiembre,2014.0,11.0,Julio,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Santa Lucía Cotzumalguapa,Septiembre,2014.0,19.0,Mayo,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Taxisco,Abril,2014.0,19.0,Febrero,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Cuilapa,Junio,2014.0,4.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Guazacapán,Junio,2014.0,28.0,Marzo,Santa Rosa,Guazacapán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Cuilapa,Septiembre,2014.0,12.0,Agosto,Santa Rosa,Barberena,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Primaria,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Casillas,Septiembre,2014.0,25.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Solola,Sololá,Agosto,2014.0,23.0,Junio,Solola,Sololá,Ignorado,Ignorado,Maya,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Solola,Sololá,Agosto,2014.0,23.0,Julio,Escuintla,Siquinalá,Ignorado,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Totonicapan,Momostenango,Marzo,2014.0,5.0,Febrero,Totonicapan,Momostenango,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Totonicapan,San Francisco el Alto,Mayo,2014.0,7.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Zunil,Marzo,2014.0,3.0,Marzo,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Ostuncalco,Abril,2014.0,10.0,Febrero,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Maya,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Abril,2014.0,19.0,Febrero,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Mayo,2014.0,20.0,Febrero,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Junio,2014.0,9.0,Abril,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Julio,2014.0,21.0,Mayo,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Julio,2014.0,21.0,Mayo,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Julio,2014.0,17.0,Junio,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Agosto,2014.0,25.0,Febrero,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Agosto,2014.0,17.0,Febrero,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Mazatenango,Marzo,2014.0,29.0,Enero,Suchitepequez,Mazatenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Mazatenango,Marzo,2014.0,13.0,Febrero,Suchitepequez,Mazatenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,San Bernardino,Abril,2014.0,9.0,Enero,Suchitepequez,San Bernardino,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Mazatenango,Junio,2014.0,22.0,Mayo,Suchitepequez,San Antonio Suchitepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Samayac,Junio,2014.0,5.0,Junio,Suchitepequez,Samayac,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,San Antonio Suchitepéquez,Agosto,2014.0,10.0,Julio,Suchitepequez,San Antonio Suchitepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,San Pablo Jocopilas,Septiembre,2014.0,17.0,Julio,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
San Marcos,San Pedro Sacatepéquez,Mayo,2014.0,28.0,Marzo,San Marcos,San Pedro Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Baja Verapaz,Salamá,Septiembre,2014.0,28.0,Agosto,Baja Verapaz,Salamá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,Cobán,Junio,2014.0,24.0,Febrero,Alta Verapaz,Cobán,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,Santa Cruz Verapaz,Septiembre,2014.0,20.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Izabal,Puerto Barrios,Septiembre,2014.0,19.0,Agosto,Izabal,Puerto Barrios,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Febrero,2014.0,23.0,Enero,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Junio,2014.0,28.0,Marzo,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Julio,2014.0,27.0,Marzo,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Jocotán,Agosto,2014.0,11.0,Abril,Chiquimula,Jocotán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Febrero,2014.0,27.0,Enero,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Marzo,2014.0,14.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Junio,2014.0,14.0,Mayo,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Julio,2014.0,26.0,Junio,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Agosto,2014.0,22.0,Julio,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,El Progreso,Febrero,2014.0,5.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Comapa,Junio,2014.0,25.0,Marzo,Jutiapa,Comapa,Ignorado,Ignorado,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Primaria,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Marzo,2014.0,3.0,Marzo,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2014.0,18.0,Marzo,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2014.0,24.0,Junio,Sacatepequez,Jocotenango,39.0,36.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Nicaragua,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Septiembre,2014.0,14.0,Agosto,Jalapa,Monjas,23.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Estados Unidos de América,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2014.0,27.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Estados Unidos de América,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2014.0,2.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Estados Unidos de América,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2014.0,31.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Estados Unidos de América,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2014.0,4.0,Julio,Sacatepequez,Antigua Guatemala,43.0,34.0,Mestizo / ladino,Mestizo / ladino,Guatemala,El Salvador,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2014.0,29.0,Abril,Guatemala,Guatemala,24.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2014.0,16.0,Enero,Guatemala,Guatemala,29.0,29.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2014.0,2.0,Abril,Guatemala,Guatemala,30.0,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Universitario,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2014.0,15.0,Abril,Guatemala,Guatemala,53.0,48.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2014.0,21.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Julio,2014.0,20.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Concepción Las Minas,Julio,2014.0,21.0,Mayo,Chiquimula,Concepción Las Minas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
El Progreso,Guastatoya,Septiembre,2014.0,2.0,Septiembre,El Progreso,San Cristóbal Acasaguastlán,20.0,19.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,No especificado en otro grupo
Izabal,Puerto Barrios,Abril,2014.0,20.0,Enero,Izabal,Puerto Barrios,24.0,20.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Básico,Ignorado,No especificado en otro grupo
Baja Verapaz,San Miguel Chicaj,Febrero,2014.0,21.0,Enero,Baja Verapaz,San Miguel Chicaj,28.0,20.0,Ignorado,Ignorado,Guatemala,Guatemala,Básico,Ninguno,Ignorado,No especificado en otro grupo
Jutiapa,Santa Catarina Mita,Junio,2014.0,5.0,Junio,Escuintla,Nueva Concepción,20.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,Ignorado,No especificado en otro grupo
Chimaltenango,Chimaltenango,Julio,2014.0,13.0,Marzo,Chimaltenango,Chimaltenango,Ignorado,24.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Julio,2014.0,20.0,Marzo,Guatemala,San Juan Sacatepéquez,27.0,26.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Junio,2014.0,15.0,Mayo,Quetzaltenango,Quetzaltenango,28.0,28.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Junio,2014.0,7.0,Marzo,Guatemala,Guatemala,29.0,28.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,Ignorado,No especificado en otro grupo
Retalhuleu,Retalhuleu,Agosto,2014.0,5.0,Junio,Quetzaltenango,El Palmar,Ignorado,29.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Primaria,Ignorado,No especificado en otro grupo
Escuintla,Escuintla,Junio,2014.0,27.0,Marzo,Escuintla,Escuintla,34.0,31.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Básico,Ignorado,No especificado en otro grupo
Jutiapa,Asunción Mita,Julio,2014.0,3.0,Junio,Jutiapa,Jutiapa,43.0,33.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Primaria,Ignorado,No especificado en otro grupo
Quetzaltenango,Cantel,Septiembre,2014.0,7.0,Agosto,Quetzaltenango,Cantel,35.0,34.0,Ignorado,Maya,Guatemala,Guatemala,Ignorado,Diversificado,Ignorado,No especificado en otro grupo
Suchitepequez,Santo Domingo Suchitepéquez,Septiembre,2014.0,7.0,Febrero,Suchitepequez,Santo Domingo Suchitepéquez,Ignorado,38.0,Ignorado,Maya,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Escuintla,Escuintla,Mayo,2014.0,28.0,Abril,Escuintla,Escuintla,28.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2014.0,16.0,Junio,Guatemala,Guatemala,38.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Junio,2014.0,3.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Junio,2014.0,22.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2014.0,27.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Quetzaltenango,Colomba,Abril,2014.0,6.0,Enero,Quetzaltenango,Colomba,26.0,19.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Escuintla,Escuintla,Junio,2014.0,12.0,Mayo,Escuintla,Escuintla,29.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Guatemala,Guatemala,Julio,2014.0,14.0,Abril,Guatemala,Guatemala,33.0,30.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Universitario,Ninguno,Especialistas en organización de la administración publica y de empresas,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2014.0,23.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,El Salvador,Ignorado,Ignorado,Especialistas en organización de la administración publica y de empresas,No especificado en otro grupo
Huehuetenango,Aguacatán,Julio,2014.0,10.0,Junio,Huehuetenango,Aguacatán,24.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Guatemala,Amatitlán,Julio,2014.0,21.0,Abril,Solola,Sololá,25.0,24.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Alta Verapaz,Cobán,Junio,2014.0,12.0,Febrero,Izabal,Puerto Barrios,54.0,61.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2014.0,3.0,Julio,Guatemala,Guatemala,36.0,35.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Universitario,"Directores ejecutivos, personal directivo de administración pública, miembros del poder ejecutivo y cuerpos legislativos",No especificado en otro grupo
Guatemala,Guatemala,Julio,2014.0,14.0,Mayo,Guatemala,Guatemala,31.0,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Universitario,Profesionales de la salud,No especificado en otro grupo
Guatemala,Guatemala,Julio,2014.0,21.0,Abril,Guatemala,Mixco,41.0,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Especialistas en organización de la administración publica y de empresas,No especificado en otro grupo
Chimaltenango,Chimaltenango,Febrero,2014.0,20.0,Enero,Chimaltenango,Santa Apolonia,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2014.0,26.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,No especificado en otro grupo
Escuintla,Escuintla,Junio,2014.0,12.0,Febrero,Escuintla,Iztapa,51.0,37.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Diversificado,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
El Progreso,Guastatoya,Junio,2014.0,26.0,Mayo,El Progreso,Guastatoya,36.0,65.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Mayo,2014.0,3.0,Marzo,Quetzaltenango,Quetzaltenango,41.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Universitario,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2014.0,20.0,Febrero,Guatemala,Guatemala,43.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",No especificado en otro grupo
Suchitepequez,Mazatenango,Septiembre,2014.0,6.0,Febrero,Suchitepequez,San Francisco Zapotitlán,28.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2014.0,21.0,Enero,Quetzaltenango,Quetzaltenango,30.0,30.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,No especificado en otro grupo
El Progreso,San Agustín Acasaguastlán,Enero,2014.0,9.0,Enero,El Progreso,San Agustín Acasaguastlán,37.0,42.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Amatitlán,Enero,2014.0,17.0,Enero,Guatemala,Amatitlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Septiembre,2014.0,24.0,Julio,Retalhuleu,Retalhuleu,25.0,29.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2014.0,13.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
El Progreso,San Agustín Acasaguastlán,Septiembre,2014.0,24.0,Abril,El Progreso,San Agustín Acasaguastlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Peten,La Libertad,Junio,2014.0,23.0,Abril,Peten,San Benito,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Quetzaltepeque,Julio,2014.0,13.0,Marzo,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,San Juan Sacatepéquez,Julio,2014.0,15.0,Mayo,Guatemala,San Juan Sacatepéquez,Ignorado,28.0,Ignorado,Maya,Guatemala,Guatemala,Ignorado,Primaria,Trabajadores de los servicios personales,No especificado en otro grupo
Escuintla,Escuintla,Mayo,2014.0,28.0,Febrero,Escuintla,Escuintla,44.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Directores administradores y comerciales,Ignorado
Guatemala,Guatemala,Junio,2014.0,29.0,Abril,Guatemala,Guatemala,46.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Directores y gerentes de producción y operaciones,Ignorado
Guatemala,Guatemala,Junio,2014.0,17.0,Marzo,Alta Verapaz,San Cristóbal Verapaz,45.0,40.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Ignorado
Huehuetenango,Huehuetenango,Marzo,2014.0,28.0,Enero,Huehuetenango,Huehuetenango,48.0,50.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Universitario,Profesionales de las ciencias y de la ingeniería,Ignorado
Quiche,Pachalum,Junio,2014.0,9.0,Mayo,Quiche,Pachalum,49.0,44.0,Otro,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,Profesionales de las ciencias y de la ingeniería,Ignorado
Suchitepequez,Mazatenango,Septiembre,2014.0,7.0,Agosto,Suchitepequez,Samayac,44.0,Ignorado,Maya,Maya,Guatemala,Guatemala,Universitario,Ninguno,Profesionales de la enseñanza,Ignorado
Guatemala,Guatemala,Marzo,2014.0,27.0,Enero,Guatemala,Villa Nueva,42.0,36.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de la enseñanza,Ignorado
Jutiapa,Jutiapa,Junio,2014.0,29.0,Abril,Jutiapa,Jutiapa,32.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de la enseñanza,Ignorado
