DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
San Marcos,Esquipulas Palo Gordo,Octubre,2015.0,14.0,Abril,San Marcos,Esquipulas Palo Gordo,25.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Escuintla,Escuintla,Octubre,2015.0,2.0,Marzo,Escuintla,Escuintla,30.0,29.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Guatemala,San Raymundo,Noviembre,2015.0,29.0,Octubre,Guatemala,Guatemala,45.0,31.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2015.0,31.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Profesionales de la enseñanza
Guatemala,Guatemala,Abril,2015.0,26.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Profesionales de nivel medio en operaciones financieras y administrativas
Guatemala,Guatemala,Febrero,2016.0,28.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Oficinistas
Guatemala,Guatemala,Agosto,2015.0,19.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Oficinistas
Guatemala,Guatemala,Enero,2016.0,23.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Empleados contables y encargados del registro de materiales
Suchitepequez,San José el Idolo,Diciembre,2015.0,13.0,Octubre,Suchitepequez,San José el Idolo,34.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Septiembre,2015.0,29.0,Mayo,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Sacatepequez,Santa Lucía Milpas Altas,Marzo,2016.0,10.0,Diciembre,Sacatepequez,Santa Lucía Milpas Altas,60.0,43.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2016.0,24.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2015.0,22.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Chiquimula,Chiquimula,Octubre,2015.0,18.0,Agosto,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Ignorado
Guatemala,Guatemala,Febrero,2016.0,14.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,Profesionales de la enseñanza
Suchitepequez,Cuyotenango,Febrero,2016.0,3.0,Junio,Suchitepequez,Cuyotenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,Oficinistas
Guatemala,Guatemala,Febrero,2015.0,21.0,Enero,Guatemala,Guatemala,47.0,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,Oficinistas
Escuintla,Escuintla,Diciembre,2015.0,15.0,Octubre,Escuintla,Escuintla,Ignorado,41.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Santa Rosa,Cuilapa,Diciembre,2015.0,19.0,Noviembre,Santa Rosa,Cuilapa,27.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de nivel medio de la salud,Ignorado
Huehuetenango,Huehuetenango,Agosto,2015.0,22.0,Junio,Huehuetenango,Huehuetenango,24.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de nivel medio de la salud,Profesionales de la salud
Quiche,Joyabaj,Febrero,2016.0,3.0,Diciembre,Quiche,Joyabaj,45.0,37.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de nivel medio de la salud,Profesionales de nivel medio de la salud
Izabal,Puerto Barrios,Junio,2015.0,18.0,Mayo,Izabal,Morales,27.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de nivel medio de la salud,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2016.0,24.0,Noviembre,Guatemala,Guatemala,21.0,29.0,Mestizo / ladino,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de nivel medio de la salud,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2015.0,24.0,Julio,Guatemala,Guatemala,31.0,30.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de nivel medio de la salud,No especificado en otro grupo
Chiquimula,Ipala,Octubre,2015.0,12.0,Junio,Chiquimula,Ipala,76.0,39.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Profesionales de nivel medio de la salud,No especificado en otro grupo
Quiche,Uspantán,Enero,2016.0,2.0,Septiembre,Quiche,Uspantán,30.0,27.0,Maya,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Profesionales de nivel medio de la salud,No especificado en otro grupo
San Marcos,San Rafael Pié de la Cuesta,Mayo,2015.0,6.0,Marzo,San Marcos,San Rafael Pié de la Cuesta,41.0,33.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Profesionales de nivel medio de la salud,No especificado en otro grupo
Quetzaltenango,Colomba,Septiembre,2015.0,8.0,Julio,Quetzaltenango,Colomba,25.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Profesionales de nivel medio de la salud,No especificado en otro grupo
Escuintla,Santa Lucía Cotzumalguapa,Marzo,2015.0,8.0,Enero,Escuintla,La Gomera,29.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Profesionales de nivel medio de la salud,No especificado en otro grupo
Alta Verapaz,Fray Bartolomé de las Casas,Abril,2015.0,25.0,Febrero,Alta Verapaz,Fray Bartolomé de las Casas,41.0,32.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Primaria,Profesionales de nivel medio de la salud,Vendedores
Zacapa,Usumatlán,Octubre,2015.0,17.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,El Salvador,Diversificado,Ninguno,Profesionales de nivel medio de la salud,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2015.0,23.0,Julio,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio de la salud,Especialistas en organización de la administración publica y de empresas
Alta Verapaz,Tactic,Febrero,2016.0,17.0,Agosto,Alta Verapaz,Tactic,24.0,23.0,Maya,Maya,Guatemala,Guatemala,Ignorado,Básico,Profesionales de nivel medio de la salud,No especificado en otro grupo
Huehuetenango,Huehuetenango,Julio,2015.0,24.0,Abril,Huehuetenango,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,"Profesionales en derecho, en ciencias sociales y culturales"
Guatemala,Guatemala,Julio,2015.0,19.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de las ciencias y la ingeniería de nivel medio
Zacapa,Teculután,Julio,2015.0,25.0,Junio,Zacapa,Teculután,25.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
San Marcos,San Pedro Sacatepéquez,Octubre,2015.0,24.0,Julio,San Marcos,San Pedro Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Guatemala,Amatitlán,Junio,2015.0,12.0,Enero,Guatemala,Amatitlán,30.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2015.0,1.0,Julio,Guatemala,Guatemala,34.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Jutiapa,El Progreso,Junio,2015.0,15.0,Mayo,Jutiapa,El Progreso,41.0,37.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,Ignorado
Chimaltenango,Chimaltenango,Agosto,2015.0,3.0,Julio,Chimaltenango,Chimaltenango,37.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,Ignorado
Guatemala,Guatemala,Julio,2015.0,21.0,Mayo,Guatemala,Chinautla,35.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,Ignorado
San Marcos,Malacatán,Septiembre,2015.0,28.0,Julio,San Marcos,Pajapita,33.0,28.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de la enseñanza
Chimaltenango,Chimaltenango,Marzo,2016.0,18.0,Septiembre,Chimaltenango,Zaragoza,28.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de las ciencias y la ingeniería de nivel medio,Técnicos de la tecnología de la información y las comunicaciones
Alta Verapaz,Cobán,Diciembre,2015.0,3.0,Agosto,Alta Verapaz,Chisec,34.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de las ciencias y la ingeniería de nivel medio,Empleados contables y encargados del registro de materiales
San Marcos,San Pedro Sacatepéquez,Septiembre,2015.0,24.0,Junio,San Marcos,San Pedro Sacatepéquez,26.0,40.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de las ciencias y la ingeniería de nivel medio,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Septiembre,2015.0,28.0,Julio,Guatemala,Guatemala,34.0,32.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de las ciencias y la ingeniería de nivel medio,Empleados contables y encargados del registro de materiales
Quetzaltenango,Coatepeque,Mayo,2015.0,27.0,Abril,Quetzaltenango,Coatepeque,26.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de las ciencias y la ingeniería de nivel medio,Vendedores
Quiche,Santa Cruz del Quiché,Junio,2015.0,7.0,Abril,Suchitepequez,San Bernardino,39.0,33.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Peten,Flores,Julio,2015.0,25.0,Febrero,Zacapa,Zacapa,42.0,54.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de la enseñanza
Retalhuleu,Retalhuleu,Octubre,2015.0,11.0,Agosto,Baja Verapaz,Granados,27.0,30.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de la enseñanza
Huehuetenango,Huehuetenango,Junio,2015.0,22.0,Abril,Huehuetenango,Huehuetenango,23.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de la enseñanza
Solola,Sololá,Julio,2015.0,8.0,Mayo,Solola,Sololá,21.0,19.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de la enseñanza
Guatemala,Villa Nueva,Noviembre,2015.0,30.0,Julio,Guatemala,Guatemala,32.0,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de la enseñanza
Totonicapan,Totonicapán,Agosto,2015.0,31.0,Julio,Totonicapan,Totonicapán,24.0,26.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Especialistas en organización de la administración publica y de empresas
Escuintla,Nueva Concepción,Septiembre,2015.0,11.0,Mayo,Guatemala,Guatemala,36.0,37.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,"Profesionales en derecho, en ciencias sociales y culturales"
Chiquimula,Quetzaltepeque,Agosto,2015.0,14.0,Julio,Chiquimula,Quetzaltepeque,25.0,30.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de las ciencias y la ingeniería de nivel medio
Chiquimula,Camotán,Noviembre,2015.0,13.0,Julio,Chiquimula,Camotán,23.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de las ciencias y la ingeniería de nivel medio
Escuintla,La Democracia,Enero,2016.0,8.0,Diciembre,Escuintla,La Democracia,27.0,29.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de las ciencias y la ingeniería de nivel medio
Sacatepequez,San Lucas Sacatepéquez,Febrero,2016.0,9.0,Febrero,Sacatepequez,San Lucas Sacatepéquez,37.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de las ciencias y la ingeniería de nivel medio
Jutiapa,Asunción Mita,Septiembre,2015.0,8.0,Abril,Jutiapa,Asunción Mita,29.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Profesionales de nivel medio en operaciones financieras y administrativas
Zacapa,Zacapa,Agosto,2015.0,30.0,Junio,Zacapa,Zacapa,24.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Abril,2015.0,18.0,Febrero,Guatemala,Villa Nueva,37.0,32.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Guatemala,Guatemala,Julio,2015.0,24.0,Febrero,Guatemala,Santa Catarina Pinula,23.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Escuintla,Escuintla,Octubre,2015.0,9.0,Septiembre,Escuintla,Escuintla,26.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Técnicos de la tecnología de la información y las comunicaciones
Jutiapa,Asunción Mita,Enero,2016.0,29.0,Diciembre,Jutiapa,Asunción Mita,42.0,45.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Zacapa,Cabañas,Agosto,2015.0,13.0,Mayo,Zacapa,Cabañas,26.0,30.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Alta Verapaz,Raxruhá,Marzo,2016.0,27.0,Noviembre,Alta Verapaz,Fray Bartolomé de las Casas,31.0,28.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Huehuetenango,Huehuetenango,Marzo,2015.0,16.0,Enero,Huehuetenango,Huehuetenango,26.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Quetzaltenango,Quetzaltenango,Julio,2015.0,6.0,Marzo,Retalhuleu,Retalhuleu,44.0,40.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Retalhuleu,Retalhuleu,Agosto,2015.0,26.0,Junio,Retalhuleu,Retalhuleu,23.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Guatemala,Guatemala,Mayo,2016.0,23.0,Septiembre,Guatemala,Villa Nueva,36.0,35.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Oficinistas
Guatemala,Guatemala,Mayo,2015.0,17.0,Febrero,Guatemala,Guatemala,28.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Empleados en trato directo con el público
Jutiapa,Santa Catarina Mita,Marzo,2015.0,9.0,Enero,Jutiapa,Santa Catarina Mita,26.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Empleados contables y encargados del registro de materiales
Baja Verapaz,Salamá,Febrero,2016.0,27.0,Noviembre,Baja Verapaz,Salamá,28.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Octubre,2015.0,16.0,Febrero,Sacatepequez,San Lucas Sacatepéquez,32.0,36.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Septiembre,2015.0,6.0,Julio,Guatemala,Villa Canales,31.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Diciembre,2015.0,23.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Empleados contables y encargados del registro de materiales
Guatemala,San Raymundo,Agosto,2015.0,7.0,Abril,Guatemala,Guatemala,31.0,37.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Empleados contables y encargados del registro de materiales
Retalhuleu,San Martín Zapotitlán,Agosto,2015.0,19.0,Febrero,Retalhuleu,Retalhuleu,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,Vendedores
Jutiapa,Jutiapa,Octubre,2015.0,16.0,Septiembre,Jutiapa,Jutiapa,23.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Izabal,Puerto Barrios,Marzo,2016.0,18.0,Agosto,Izabal,Puerto Barrios,22.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Alta Verapaz,Cobán,Enero,2016.0,10.0,Junio,Alta Verapaz,Cobán,28.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Baja Verapaz,Salamá,Febrero,2015.0,22.0,Enero,Baja Verapaz,Salamá,23.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Retalhuleu,Retalhuleu,Julio,2015.0,26.0,Marzo,Retalhuleu,San Sebastián,26.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Suchitepequez,Pueblo Nuevo,Diciembre,2015.0,3.0,Noviembre,Suchitepequez,Pueblo Nuevo,32.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Suchitepequez,San Francisco Zapotitlán,Noviembre,2015.0,23.0,Septiembre,Suchitepequez,San Francisco Zapotitlán,32.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Julio,2015.0,23.0,Enero,Quetzaltenango,Quetzaltenango,24.0,18.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Escuintla,Escuintla,Julio,2015.0,26.0,Mayo,Escuintla,Escuintla,25.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Escuintla,San Vicente Pacaya,Octubre,2015.0,26.0,Agosto,Escuintla,Escuintla,27.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Chimaltenango,Chimaltenango,Febrero,2016.0,30.0,Marzo,Chimaltenango,El Tejar,25.0,28.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Sacatepequez,Antigua Guatemala,Noviembre,2015.0,12.0,Octubre,Sacatepequez,Ciudad Vieja,32.0,35.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2015.0,28.0,Mayo,Guatemala,Guatemala,33.0,30.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Quetzaltenango,Cantel,Junio,2015.0,7.0,Mayo,Quetzaltenango,Cantel,42.0,35.0,Ignorado,Maya,Guatemala,Guatemala,Diversificado,Básico,Profesionales de las ciencias y la ingeniería de nivel medio,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines"
Zacapa,Estanzuela,Mayo,2015.0,19.0,Enero,Zacapa,Estanzuela,32.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Quiche,Chiché,Noviembre,2015.0,10.0,Septiembre,Quiche,San Bartolomé Jocotenango,24.0,22.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Básico,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Escuintla,San José,Septiembre,2015.0,1.0,Septiembre,Escuintla,San José,23.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Escuintla,Santa Lucía Cotzumalguapa,Marzo,2016.0,20.0,Noviembre,Escuintla,Santa Lucía Cotzumalguapa,28.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
El Progreso,Guastatoya,Julio,2015.0,6.0,Enero,El Progreso,Guastatoya,34.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Guatemala,Villa Canales,Junio,2015.0,20.0,Febrero,Guatemala,Villa Canales,38.0,28.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Nicaragua,Diversificado,Básico,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
San Marcos,Sipacapa,Mayo,2015.0,17.0,Abril,San Marcos,Sipacapa,27.0,20.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Primaria,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Retalhuleu,Santa Cruz Muluá,Agosto,2015.0,22.0,Junio,Retalhuleu,Santa Cruz Muluá,25.0,19.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Primaria,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Quetzaltenango,Zunil,Febrero,2016.0,28.0,Diciembre,Quetzaltenango,Zunil,26.0,21.0,Maya,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Primaria,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
