DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Izabal,Puerto Barrios,Mayo,2019.0,2.0,Julio,Izabal,Puerto Barrios,39.0,35.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Olintepeque,Agosto,2018.0,8.0,Junio,Quetzaltenango,Olintepeque,26.0,20.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Básico,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2018.0,16.0,Marzo,Guatemala,Mixco,29.0,36.0,Maya,Ignorado,Guatemala,Guatemala,Básico,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2019.0,17.0,Octubre,Guatemala,Guatemala,27.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Amatitlán,Marzo,2018.0,22.0,Enero,Guatemala,Villa Nueva,42.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2018.0,23.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Solola,Sololá,Septiembre,2018.0,27.0,Julio,Solola,Panajachel,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Chinautla,Diciembre,2018.0,26.0,Septiembre,Guatemala,Chinautla,64.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Primaria,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Santa Rosa,Chiquimulilla,Agosto,2018.0,19.0,Junio,Guatemala,Chinautla,25.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2018.0,17.0,Mayo,Chimaltenango,Santa Cruz Balanyá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Agosto,2018.0,28.0,Mayo,Guatemala,Guatemala,34.0,40.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Jutiapa,Comapa,Julio,2018.0,2.0,Abril,Jutiapa,Comapa,36.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
San Marcos,San Lorenzo,Junio,2018.0,17.0,Mayo,San Marcos,San Lorenzo,40.0,38.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Agosto,2018.0,6.0,Julio,Guatemala,Fraijanes,54.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Octubre,2018.0,22.0,Agosto,Guatemala,Guatemala,45.0,42.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Octubre,2018.0,23.0,Marzo,Jutiapa,Pasaco,48.0,44.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Noviembre,2018.0,26.0,Septiembre,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Totonicapan,Momostenango,Junio,2019.0,12.0,Marzo,Totonicapan,Momostenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Mixco,Junio,2018.0,16.0,Marzo,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Sacatepequez,San Lucas Sacatepéquez,Septiembre,2018.0,4.0,Julio,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Villa Nueva,Septiembre,2018.0,8.0,Junio,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Villa Canales,Agosto,2018.0,31.0,Julio,Guatemala,Villa Canales,28.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Jutiapa,Conguaco,Julio,2018.0,5.0,Marzo,Jutiapa,Conguaco,30.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Coatepeque,Mayo,2019.0,11.0,Mayo,Quetzaltenango,Coatepeque,28.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quiche,Nebaj,Abril,2019.0,16.0,Julio,Quiche,Nebaj,32.0,26.0,Maya,Maya,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Izabal,Livingston,Agosto,2018.0,15.0,Junio,Izabal,Livingston,38.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Concepción Chiquirichapa,Enero,2019.0,19.0,Noviembre,Quetzaltenango,Concepción Chiquirichapa,42.0,26.0,Maya,Maya,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Concepción Chiquirichapa,Enero,2019.0,19.0,Octubre,Quetzaltenango,Concepción Chiquirichapa,42.0,26.0,Maya,Maya,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Suchitepequez,San Antonio Suchitepéquez,Septiembre,2018.0,18.0,Junio,Suchitepequez,San Antonio Suchitepéquez,32.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Amatitlán,Abril,2018.0,17.0,Febrero,Escuintla,San Vicente Pacaya,33.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
San Marcos,Río Blanco,Febrero,2019.0,5.0,Diciembre,San Marcos,Río Blanco,39.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Sibilia,Enero,2019.0,12.0,Julio,Quetzaltenango,Quetzaltenango,26.0,24.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quiche,Joyabaj,Octubre,2018.0,3.0,Septiembre,Quiche,Joyabaj,38.0,24.0,Maya,Maya,Guatemala,Estados Unidos de América,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Alta Verapaz,Santa Cruz Verapaz,Abril,2019.0,1.0,Agosto,Alta Verapaz,Santa Cruz Verapaz,26.0,25.0,Maya,Maya,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Huehuetenango,Chiantla,Febrero,2019.0,6.0,Diciembre,Huehuetenango,Chiantla,28.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Baja Verapaz,Salamá,Enero,2019.0,27.0,Noviembre,Baja Verapaz,Cubulco,29.0,26.0,Maya,Maya,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Suchitepequez,Mazatenango,Agosto,2018.0,15.0,Mayo,Retalhuleu,San Andrés Villa Seca,38.0,30.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Solola,Sololá,Julio,2018.0,24.0,Mayo,Solola,Sololá,29.0,31.0,Maya,Maya,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quiche,Santa Cruz del Quiché,Marzo,2019.0,17.0,Diciembre,Escuintla,Santa Lucía Cotzumalguapa,25.0,37.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quiche,Canillá,Febrero,2019.0,18.0,Diciembre,Zacapa,Río Hondo,37.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Izabal,Los Amates,Abril,2019.0,13.0,Noviembre,Izabal,Los Amates,51.0,48.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Suchitepequez,Cuyotenango,Agosto,2018.0,17.0,Mayo,Suchitepequez,Cuyotenango,51.0,49.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Jalapa,Jalapa,Diciembre,2018.0,15.0,Noviembre,Jalapa,Monjas,22.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Peten,Flores,Septiembre,2018.0,20.0,Agosto,Peten,Flores,29.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Peten,San Benito,Octubre,2018.0,26.0,Julio,Peten,La Libertad,28.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Baja Verapaz,Cubulco,Julio,2018.0,21.0,Marzo,Baja Verapaz,Cubulco,31.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
San Marcos,San Pablo,Marzo,2019.0,24.0,Agosto,San Marcos,San Pablo,27.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Santa Rosa,Santa María Ixhuatán,Marzo,2018.0,15.0,Enero,Santa Rosa,Santa María Ixhuatán,40.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Zacapa,Zacapa,Junio,2018.0,19.0,Marzo,Zacapa,Río Hondo,28.0,22.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Estados Unidos de América,Básico,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,San Raymundo,Abril,2018.0,12.0,Marzo,Chimaltenango,Chimaltenango,42.0,29.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Básico,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
San Marcos,Malacatán,Marzo,2019.0,30.0,Agosto,San Marcos,Malacatán,36.0,21.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Zacapa,Río Hondo,Julio,2018.0,19.0,Junio,Zacapa,Río Hondo,30.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Agosto,2018.0,20.0,Febrero,Guatemala,Guatemala,48.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Alta Verapaz,Cobán,Septiembre,2018.0,27.0,Julio,Alta Verapaz,Cobán,45.0,38.0,Maya,Maya,Guatemala,Guatemala,Básico,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2018.0,11.0,Octubre,Guatemala,Guatemala,33.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
San Marcos,San Pedro Sacatepéquez,Septiembre,2018.0,14.0,Junio,San Marcos,San Pedro Sacatepéquez,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Básico,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Chimaltenango,Patzicía,Julio,2018.0,22.0,Marzo,Chimaltenango,Patzicía,23.0,21.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Escuintla,Tiquisate,Marzo,2019.0,3.0,Diciembre,Escuintla,Tiquisate,30.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quiche,San Juan Cotzal,Octubre,2018.0,27.0,Julio,Quiche,San Juan Cotzal,20.0,19.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
El Progreso,Guastatoya,Octubre,2018.0,17.0,Agosto,El Progreso,Guastatoya,26.0,22.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Octubre,2018.0,10.0,Agosto,Quetzaltenango,Flores Costa Cuca,36.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,No especificado en otro grupo
Guatemala,Guatemala,Julio,2018.0,22.0,Mayo,Guatemala,Mixco,29.0,26.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Suchitepequez,Mazatenango,Octubre,2018.0,31.0,Julio,Suchitepequez,Mazatenango,30.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Jalapa,Jalapa,Abril,2018.0,23.0,Febrero,Guatemala,Guatemala,32.0,30.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Santa Rosa,Nueva Santa Rosa,Octubre,2018.0,20.0,Septiembre,Santa Rosa,Santa Rosa de Lima,45.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Baja Verapaz,Salamá,Abril,2018.0,8.0,Marzo,Baja Verapaz,Salamá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Julio,2018.0,23.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Sacatepequez,San Bartolomé Milpas Altas,Octubre,2018.0,24.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Febrero,2019.0,26.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Marzo,2019.0,26.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2018.0,5.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Enero,2019.0,26.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Julio,2018.0,14.0,Junio,Guatemala,Santa Catarina Pinula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Zacapa,Río Hondo,Febrero,2019.0,17.0,Octubre,Zacapa,Río Hondo,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Chiquimula,Esquipulas,Septiembre,2018.0,2.0,Mayo,Chiquimula,Esquipulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Izabal,Morales,Agosto,2018.0,19.0,Marzo,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,San Raymundo,Septiembre,2018.0,10.0,Julio,Guatemala,San Raymundo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Enero,2019.0,14.0,Junio,Guatemala,Fraijanes,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Villa Nueva,Abril,2018.0,20.0,Febrero,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Villa Nueva,Abril,2018.0,28.0,Febrero,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2018.0,18.0,Julio,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Zunil,Noviembre,2018.0,10.0,Octubre,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Enero,2019.0,13.0,Julio,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Coatepeque,Febrero,2019.0,18.0,Septiembre,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Quetzaltenango,Coatepeque,Febrero,2019.0,31.0,Octubre,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
San Marcos,Ixchiguán,Noviembre,2018.0,26.0,Noviembre,San Marcos,Ixchiguán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Guatemala,Marzo,2018.0,19.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Zacapa,Zacapa,Febrero,2019.0,18.0,Diciembre,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Guatemala,Villa Nueva,Octubre,2018.0,5.0,Septiembre,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Santa Rosa,Taxisco,Enero,2019.0,28.0,Agosto,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,"Peones agropecuarios, pesqueros y forestales",No especificado en otro grupo
Suchitepequez,Mazatenango,Mayo,2018.0,21.0,Marzo,Retalhuleu,Retalhuleu,36.0,30.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Primaria,Básico,Personal de los servicios de protección,No especificado en otro grupo
Zacapa,Zacapa,Agosto,2018.0,11.0,Junio,Zacapa,Zacapa,52.0,42.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Primaria,Personal de los servicios de protección,No especificado en otro grupo
El Progreso,Guastatoya,Marzo,2018.0,20.0,Febrero,El Progreso,Guastatoya,30.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,Personal de los servicios de protección,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2018.0,14.0,Marzo,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,Vendedores,No especificado en otro grupo
Chiquimula,Esquipulas,Octubre,2018.0,18.0,Mayo,Chiquimula,Esquipulas,25.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,Vendedores,No especificado en otro grupo
Retalhuleu,Retalhuleu,Enero,2019.0,12.0,Marzo,Retalhuleu,Retalhuleu,29.0,31.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Básico,Ninguno,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2018.0,14.0,Agosto,Guatemala,Guatemala,28.0,34.0,Ladino / Mestizo,Ignorado,Guatemala,Nicaragua,Básico,Ninguno,Vendedores,No especificado en otro grupo
Izabal,Puerto Barrios,Noviembre,2018.0,26.0,Octubre,Izabal,Puerto Barrios,30.0,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Ignorado,Vendedores,No especificado en otro grupo
Santa Rosa,Chiquimulilla,Octubre,2018.0,10.0,Septiembre,Santa Rosa,Chiquimulilla,32.0,22.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,No especificado en otro grupo
Guatemala,Chinautla,Enero,2019.0,4.0,Septiembre,Guatemala,Chinautla,31.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2018.0,3.0,Septiembre,Guatemala,Guatemala,29.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Junio,2018.0,23.0,Mayo,Guatemala,Guatemala,33.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Básico,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2019.0,13.0,Septiembre,Guatemala,Guatemala,42.0,42.0,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,Vendedores,No especificado en otro grupo
Izabal,Livingston,Septiembre,2018.0,9.0,Agosto,Izabal,Livingston,Ignorado,Ignorado,Ignorado,Ignorado,Estados Unidos de América,Guatemala,Ignorado,Ignorado,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2018.0,8.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Junio,2018.0,21.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2018.0,20.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2019.0,20.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,No especificado en otro grupo
Guatemala,Petapa,Mayo,2018.0,19.0,Marzo,Guatemala,Guatemala,Ignorado,44.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,Vendedores,No especificado en otro grupo
Quetzaltenango,La Esperanza,Mayo,2018.0,15.0,Febrero,Quetzaltenango,La Esperanza,26.0,20.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,Vendedores,No especificado en otro grupo
Peten,San Benito,Mayo,2018.0,26.0,Enero,Peten,San Benito,27.0,22.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Diversificado,Vendedores,No especificado en otro grupo
