DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Escuintla,Escuintla,Noviembre,2022.0,18.0,Noviembre,Quetzaltenango,Coatepeque,30.0,29.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Septiembre,2022.0,17.0,Agosto,Quetzaltenango,Coatepeque,25.0,23.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Julio,2022.0,30.0,Junio,Quetzaltenango,Coatepeque,27.0,29.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,El Quetzal,Octubre,2022.0,22.0,Septiembre,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Abril,2022.0,18.0,Marzo,Quetzaltenango,Coatepeque,33.0,30.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Mayo,2022.0,25.0,Febrero,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Noviembre,2022.0,1.0,Septiembre,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Diciembre,2022.0,18.0,Noviembre,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Septiembre,2022.0,27.0,Mayo,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguna,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2022.0,1.0,Marzo,Quetzaltenango,Coatepeque,30.0,26.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Agosto,2022.0,11.0,Agosto,Quetzaltenango,Coatepeque,39.0,32.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Diciembre,2022.0,5.0,Diciembre,Quetzaltenango,Coatepeque,31.0,30.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Colomba,Noviembre,2022.0,2.0,Noviembre,Quetzaltenango,Coatepeque,25.0,23.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Noviembre,2022.0,7.0,Noviembre,Quetzaltenango,Coatepeque,34.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Junio,2022.0,25.0,Marzo,Quetzaltenango,Coatepeque,42.0,42.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Universitario,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Septiembre,2022.0,11.0,Julio,Quetzaltenango,Coatepeque,42.0,Ignorado,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Agosto,2022.0,10.0,Junio,Quetzaltenango,Coatepeque,24.0,20.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Febrero,2022.0,17.0,Enero,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Octubre,2022.0,25.0,Enero,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,Pajapita,Abril,2022.0,11.0,Marzo,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Septiembre,2022.0,12.0,Mayo,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Noviembre,2022.0,12.0,Mayo,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,Ayutla,Agosto,2022.0,18.0,Mayo,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Mayo,2022.0,19.0,Mayo,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Otro,"Mestizo, Ladino",Estados Unidos De América,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Agosto,2022.0,31.0,Mayo,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Noviembre,2022.0,19.0,Julio,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Diciembre,2022.0,6.0,Agosto,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Septiembre,2022.0,30.0,Agosto,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Agosto,2022.0,23.0,Mayo,Quetzaltenango,Coatepeque,36.0,33.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Marzo,2022.0,8.0,Marzo,Quetzaltenango,Coatepeque,23.0,34.0,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,Ignorado
Suchitepequez,Río Bravo,Diciembre,2022.0,2.0,Noviembre,Suchitepequez,Río Bravo,25.0,29.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,San Gabriel,Diciembre,2022.0,2.0,Noviembre,Suchitepequez,Río Bravo,33.0,28.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Río Bravo,Abril,2023.0,12.0,Agosto,Suchitepequez,Río Bravo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Río Bravo,Enero,2023.0,28.0,Noviembre,Suchitepequez,Río Bravo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Río Bravo,Junio,2022.0,24.0,Mayo,Suchitepequez,Río Bravo,24.0,22.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
San Marcos,El Quetzal,Abril,2023.0,15.0,Diciembre,San Marcos,El Quetzal,34.0,34.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,Profesionales de la enseñanza
San Marcos,El Rodeo,Septiembre,2022.0,23.0,Septiembre,San Marcos,El Quetzal,30.0,30.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Baja Verapaz,Salamá,Diciembre,2022.0,5.0,Agosto,San Marcos,El Quetzal,29.0,28.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Huehuetenango,Septiembre,2022.0,27.0,Septiembre,Huehuetenango,San Sebastián Huehuetenango,28.0,28.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Primaria,No especificado en otro grupo,No especificado en otro grupo
Quiché,Ixcán,Julio,2022.0,29.0,Abril,Quiché,Ixcán,26.0,23.0,Maya,Maya,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quiché,Ixcán,Diciembre,2022.0,30.0,Noviembre,Quiché,Ixcán,22.0,26.0,Maya,Maya,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quiché,Ixcán,Febrero,2022.0,19.0,Enero,Quiché,Ixcán,32.0,29.0,Maya,"Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Génova,Mayo,2022.0,13.0,Mayo,Quetzaltenango,Génova,32.0,36.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Ignorado,No especificado en otro grupo,Profesionales de la enseñanza
Quetzaltenango,Génova,Abril,2022.0,25.0,Febrero,Quetzaltenango,Génova,40.0,38.0,Maya,Maya,Guatemala,Guatemala,Ninguna,Ninguna,No especificado en otro grupo,No especificado en otro grupo
San Marcos,Pajapita,Abril,2022.0,11.0,Marzo,Quetzaltenango,Génova,32.0,28.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Primaria,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Septiembre,2022.0,30.0,Agosto,Quetzaltenango,Génova,57.0,57.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Génova,Marzo,2022.0,10.0,Febrero,Quetzaltenango,Génova,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2022.0,5.0,Octubre,Quetzaltenango,Génova,34.0,30.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Julio,2022.0,25.0,Abril,Quetzaltenango,Génova,28.0,24.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,La Reforma,Febrero,2023.0,21.0,Septiembre,San Marcos,La Reforma,41.0,34.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Julio,2022.0,1.0,Junio,Quiché,Pachalum,63.0,31.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,Oficinistas
Quiché,Pachalum,Noviembre,2022.0,6.0,Octubre,Quiché,Pachalum,34.0,28.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Génova,Junio,2022.0,3.0,Junio,Quetzaltenango,Flores Costa Cuca,38.0,28.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Diversificado,No especificado en otro grupo,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Quetzaltenango,Génova,Diciembre,2022.0,18.0,Noviembre,Quetzaltenango,Flores Costa Cuca,35.0,32.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,No especificado en otro grupo,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines"
San Marcos,Pajapita,Enero,2023.0,19.0,Diciembre,Quetzaltenango,Flores Costa Cuca,41.0,35.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Primaria,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Junio,2022.0,6.0,Junio,Quetzaltenango,Flores Costa Cuca,30.0,24.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Noviembre,2022.0,28.0,Octubre,Quetzaltenango,Flores Costa Cuca,Ignorado,Ignorado,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Junio,2022.0,6.0,Junio,Quetzaltenango,Flores Costa Cuca,Ignorado,Ignorado,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Primaria,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Abril,2023.0,17.0,Enero,Quetzaltenango,Flores Costa Cuca,33.0,34.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,Pajapita,Agosto,2022.0,15.0,Julio,San Marcos,Pajapita,40.0,38.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,Profesionales de la enseñanza
San Marcos,Pajapita,Julio,2022.0,23.0,Junio,San Marcos,Pajapita,32.0,25.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Primaria,No especificado en otro grupo,No especificado en otro grupo
San Marcos,Pajapita,Agosto,2022.0,8.0,Agosto,San Marcos,Pajapita,30.0,23.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
San Marcos,Pajapita,Septiembre,2022.0,29.0,Julio,San Marcos,Pajapita,29.0,25.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Abril,2022.0,28.0,Marzo,San Marcos,Pajapita,37.0,29.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,Pajapita,Diciembre,2022.0,28.0,Noviembre,San Marcos,Pajapita,38.0,35.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Escuintla,Octubre,2022.0,11.0,Mayo,Quetzaltenango,La Esperanza,25.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,Profesionales de la enseñanza
Quetzaltenango,Quetzaltenango,Septiembre,2022.0,6.0,Septiembre,Quetzaltenango,La Esperanza,33.0,22.0,"Mestizo, Ladino",Otro,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,Trabajadores de los servicios personales
Quetzaltenango,Quetzaltenango,Noviembre,2022.0,18.0,Octubre,Quetzaltenango,La Esperanza,29.0,25.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Universitario,Básico,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Abril,2023.0,24.0,Noviembre,Quetzaltenango,La Esperanza,29.0,27.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Febrero,2022.0,1.0,Febrero,San Marcos,Ixchiguán,32.0,31.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,Profesionales de la enseñanza
Quetzaltenango,Quetzaltenango,Febrero,2022.0,2.0,Febrero,Quetzaltenango,Palestina de los Altos,27.0,27.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Diversificado,Primaria,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,San Antonio Huista,Diciembre,2022.0,11.0,Julio,Huehuetenango,San Antonio Huista,30.0,25.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,San Antonio Huista,Mayo,2023.0,28.0,Noviembre,Huehuetenango,San Antonio Huista,30.0,25.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Universitario,No especificado en otro grupo,No especificado en otro grupo
San Marcos,San Cristóbal Cucho,Mayo,2022.0,31.0,Marzo,San Marcos,San Cristóbal Cucho,28.0,26.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,San Sebastián Coatán,Julio,2022.0,11.0,Julio,Huehuetenango,San Sebastián Coatán,36.0,32.0,Ignorado,Maya,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Huehuetenango,San Sebastián Coatán,Agosto,2022.0,6.0,Julio,Huehuetenango,San Sebastián Coatán,31.0,30.0,Maya,Ignorado,Guatemala,Guatemala,Básico,Ninguna,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Barillas,Agosto,2022.0,17.0,Mayo,Huehuetenango,Barillas,32.0,29.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Aguacatán,Mayo,2022.0,26.0,Abril,Huehuetenango,Aguacatán,26.0,24.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Febrero,2022.0,1.0,Febrero,Huehuetenango,Aguacatán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,San Lorenzo,Agosto,2022.0,25.0,Julio,San Marcos,San Lorenzo,35.0,33.0,Maya,"Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Diversificado,No especificado en otro grupo,Profesionales de la enseñanza
Huehuetenango,Huehuetenango,Octubre,2022.0,24.0,Octubre,Huehuetenango,San Gaspar Ixchil,43.0,30.0,Ignorado,Maya,Guatemala,Guatemala,Ninguna,Básico,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Septiembre,2022.0,9.0,Agosto,Huehuetenango,Unión Cantinil,30.0,23.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Primaria,No especificado en otro grupo,No especificado en otro grupo
Guatemala,San Raymundo,Abril,2022.0,21.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Ignorado,Profesionales de la enseñanza
Guatemala,Guatemala,Agosto,2022.0,30.0,Junio,Guatemala,Guatemala,48.0,52.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Post grado,Diversificado,Ignorado,Profesionales de la enseñanza
Guatemala,Guatemala,Enero,2023.0,20.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas
Guatemala,Guatemala,Agosto,2022.0,30.0,Marzo,Guatemala,Guatemala,Ignorado,40.0,Ignorado,"Mestizo, Ladino",Ignorado,Guatemala,Ignorado,Diversificado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas
Guatemala,Guatemala,Octubre,2022.0,9.0,Mayo,Guatemala,Guatemala,Ignorado,54.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Básico,Ignorado,Trabajadores de los servicios personales
Guatemala,Guatemala,Diciembre,2022.0,29.0,Agosto,Guatemala,Guatemala,Ignorado,72.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Diversificado,Ignorado,Trabajadores de los servicios personales
Guatemala,Villa Nueva,Julio,2022.0,3.0,Junio,Guatemala,Guatemala,Ignorado,45.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Diversificado,Ignorado,Vendedores
Escuintla,Siquinalá,Diciembre,2022.0,12.0,Agosto,Guatemala,Guatemala,50.0,49.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Básico,Ignorado,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines"
Guatemala,Villa Canales,Junio,2022.0,25.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2023.0,18.0,Agosto,Guatemala,Guatemala,Ignorado,64.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Primaria,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2022.0,27.0,Mayo,Guatemala,Guatemala,Ignorado,47.0,Ignorado,Otro,Guatemala,Honduras,Ignorado,Universitario,Ignorado,No especificado en otro grupo
Guatemala,Petapa,Diciembre,2022.0,5.0,Diciembre,Guatemala,Guatemala,32.0,27.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2022.0,10.0,Enero,Guatemala,Guatemala,Ignorado,67.0,Ignorado,Ignorado,Guatemala,Nicaragua,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Abril,2022.0,10.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguna,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Julio,2022.0,9.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Ignorado,No especificado en otro grupo
Sacatepéquez,San Lucas Sacatepéquez,Enero,2023.0,5.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Petapa,Marzo,2022.0,14.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2022.0,9.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Noviembre,2022.0,7.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Nicaragua,Ninguna,Ninguna,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Julio,2022.0,15.0,Junio,Guatemala,Guatemala,85.0,68.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Enero,2023.0,18.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Marzo,2022.0,13.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Marzo,2022.0,17.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
El Progreso,Guastatoya,Marzo,2022.0,22.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Abril,2022.0,10.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Mayo,2022.0,16.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Villa Nueva,Abril,2022.0,23.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Agosto,2022.0,24.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Junio,2022.0,11.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Agosto,2022.0,25.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Agosto,2022.0,26.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Santa Catarina Pinula,Septiembre,2022.0,10.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Agosto,2022.0,11.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,Guatemala,Septiembre,2022.0,19.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
Guatemala,San José Pinula,Octubre,2022.0,19.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Ignorado,Ignorado
