DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Septiembre,2021.0,9.0,Septiembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quiché,San Antonio Ilotenango,Septiembre,2021.0,6.0,Julio,Quiché,Santa Cruz del Quiché,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Septiembre,2021.0,26.0,Agosto,Guatemala,Villa Canales,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Alta Verapaz,Chisec,Septiembre,2021.0,22.0,Enero,Baja Verapaz,Cubulco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepéquez,Samayac,Septiembre,2021.0,22.0,Febrero,Suchitepéquez,Samayac,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Septiembre,2021.0,6.0,Septiembre,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Tiquisate,Septiembre,2021.0,23.0,Julio,Escuintla,Tiquisate,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Septiembre,2021.0,16.0,Abril,Huehuetenango,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
El Progreso,Guastatoya,Septiembre,2021.0,19.0,Agosto,El Progreso,San Agustín Acasaguastlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Septiembre,2021.0,26.0,Marzo,Huehuetenango,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepéquez,Antigua Guatemala,Septiembre,2021.0,30.0,Agosto,Sacatepéquez,Antigua Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jutiapa,Jalpatagua,Septiembre,2021.0,6.0,Septiembre,Jutiapa,Jalpatagua,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Septiembre,2021.0,6.0,Agosto,Escuintla,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Septiembre,2021.0,3.0,Septiembre,San Marcos,San Antonio Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Nueva Santa Rosa,Septiembre,2021.0,13.0,Agosto,Santa Rosa,Santa Rosa de Lima,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Pajapita,Septiembre,2021.0,4.0,Agosto,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chimaltenango,Chimaltenango,Septiembre,2021.0,30.0,Julio,Escuintla,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Septiembre,2021.0,27.0,Julio,El Progreso,Sanarate,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Cuilapa,Septiembre,2021.0,19.0,Agosto,Escuintla,San José,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,Salamá,Septiembre,2021.0,9.0,Julio,Baja Verapaz,Salamá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Septiembre,2021.0,12.0,Julio,San Marcos,San Antonio Sacatepéquez,Ignorado,Ignorado,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quiché,Chiché,Septiembre,2021.0,31.0,Julio,Quiché,Chiché,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Santa Lucía Cotzumalguapa,Septiembre,2021.0,18.0,Mayo,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Septiembre,2021.0,9.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Cuilapa,Septiembre,2021.0,26.0,Agosto,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Villa Nueva,Septiembre,2021.0,1.0,Septiembre,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Septiembre,2021.0,6.0,Julio,Quiché,Chiché,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Retalhuleu,Retalhuleu,Septiembre,2021.0,22.0,Julio,Retalhuleu,Retalhuleu,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
El Progreso,Guastatoya,Septiembre,2021.0,30.0,Agosto,El Progreso,San Agustín Acasaguastlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Izabal,Puerto Barrios,Septiembre,2021.0,29.0,Marzo,Jutiapa,Quesada,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Alta Verapaz,Cobán,Septiembre,2021.0,23.0,Abril,Alta Verapaz,San Pedro Carchá,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Santa Ana Huista,Septiembre,2021.0,2.0,Julio,Huehuetenango,Jacaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Septiembre,2021.0,5.0,Mayo,Quiché,Uspantán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jutiapa,Jutiapa,Septiembre,2021.0,23.0,Agosto,Jutiapa,El Progreso,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Septiembre,2021.0,25.0,Junio,Quetzaltenango,San Carlos Sija,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepéquez,Mazatenango,Septiembre,2021.0,31.0,Agosto,Suchitepéquez,Mazatenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chimaltenango,Chimaltenango,Septiembre,2021.0,16.0,Agosto,Chimaltenango,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Septiembre,2021.0,14.0,Julio,Suchitepéquez,Patulul,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepéquez,Mazatenango,Septiembre,2021.0,1.0,Septiembre,Suchitepéquez,Mazatenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Septiembre,2021.0,14.0,Septiembre,Huehuetenango,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Cuilapa,Septiembre,2021.0,30.0,Agosto,Escuintla,La Gomera,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepéquez,San Gabriel,Septiembre,2021.0,5.0,Agosto,Suchitepéquez,San Gabriel,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Santa Lucía Cotzumalguapa,Septiembre,2021.0,3.0,Mayo,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Retalhuleu,Retalhuleu,Septiembre,2021.0,13.0,Julio,Retalhuleu,Retalhuleu,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sololá,Sololá,Septiembre,2021.0,6.0,Septiembre,Izabal,Morales,Ignorado,Ignorado,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Septiembre,2021.0,26.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Chiquimula,Esquipulas,Septiembre,2021.0,15.0,Marzo,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepéquez,Mazatenango,Septiembre,2021.0,11.0,Agosto,Suchitepéquez,Mazatenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Cuilapa,Septiembre,2021.0,4.0,Junio,Santa Rosa,Cuilapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepéquez,Mazatenango,Septiembre,2021.0,4.0,Junio,Suchitepéquez,Mazatenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Septiembre,2021.0,25.0,Agosto,El Progreso,Guastatoya,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Tiquisate,Septiembre,2021.0,19.0,Julio,Escuintla,Tiquisate,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepéquez,San José la Maquina,Septiembre,2021.0,12.0,Marzo,Retalhuleu,San Andrés Villa Seca,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Amatitlán,Septiembre,2021.0,21.0,Enero,Guatemala,Amatitlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Retalhuleu,Retalhuleu,Septiembre,2021.0,10.0,Mayo,Retalhuleu,Retalhuleu,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Malacatán,Septiembre,2021.0,23.0,Febrero,San Marcos,Malacatán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Almolonga,Septiembre,2021.0,3.0,Agosto,Quetzaltenango,Almolonga,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quiché,Chinique,Septiembre,2021.0,15.0,Junio,Quiché,Zacualpa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Nuevo Progreso,Septiembre,2021.0,12.0,Agosto,San Marcos,Tacaná,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepéquez,Jocotenango,Septiembre,2021.0,8.0,Septiembre,Sacatepéquez,Antigua Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Petén,La Libertad,Septiembre,2021.0,30.0,Marzo,Petén,La Libertad,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepéquez,Alotenango,Septiembre,2021.0,19.0,Agosto,Escuintla,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Nueva Concepción,Septiembre,2021.0,26.0,Mayo,Escuintla,Nueva Concepción,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Catarina,Septiembre,2021.0,30.0,Agosto,San Marcos,Catarina,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Catarina,Septiembre,2021.0,17.0,Marzo,San Marcos,Catarina,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jutiapa,Moyuta,Septiembre,2021.0,2.0,Junio,Jutiapa,Moyuta,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Zacapa,Gualán,Septiembre,2021.0,12.0,Julio,Zacapa,Río Hondo,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,San Pedro Necta,Septiembre,2021.0,13.0,Agosto,Huehuetenango,San Pedro Necta,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Tiquisate,Diciembre,2021.0,6.0,Octubre,Escuintla,Nueva Concepción,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Mixco,Enero,2022.0,22.0,Octubre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Tiquisate,Enero,2022.0,17.0,Septiembre,Escuintla,Tiquisate,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado
Quiché,Zacualpa,Octubre,2021.0,23.0,Agosto,Quiché,Zacualpa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado
Jutiapa,Jutiapa,Diciembre,2021.0,17.0,Noviembre,Jutiapa,Santa Catarina Mita,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Febrero,2022.0,28.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,San Lorenzo,Mayo,2022.0,6.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Nicaragua,Ignorado,Ignorado,Ignorado,Ignorado
Quiché,Santa Cruz del Quiché,Octubre,2021.0,19.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,El Salvador,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Octubre,2021.0,23.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Estados Unidos de América,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Febrero,2022.0,30.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Estados Unidos de América,Ignorado,Ignorado,Ignorado,Ignorado
Alta Verapaz,Cobán,Febrero,2022.0,11.0,Octubre,Alta Verapaz,San Pedro Carchá,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sololá,Sololá,Diciembre,2021.0,13.0,Octubre,Sololá,Sololá,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Alta Verapaz,San Pedro Carchá,Junio,2022.0,15.0,Marzo,Alta Verapaz,San Pedro Carchá,36.0,35.0,Maya,Maya,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Alta Verapaz,San Pedro Carchá,Enero,2022.0,16.0,Julio,Alta Verapaz,San Pedro Carchá,Ignorado,Ignorado,Maya,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Noviembre,2021.0,24.0,Agosto,Huehuetenango,Aguacatán,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Noviembre,2021.0,13.0,Octubre,Guatemala,Petapa,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Noviembre,2021.0,26.0,Octubre,Guatemala,Villa Canales,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Villa Canales,Octubre,2021.0,30.0,Septiembre,Guatemala,Villa Canales,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Villa Canales,Octubre,2021.0,14.0,Septiembre,Guatemala,Villa Canales,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Villa Canales,Noviembre,2021.0,13.0,Septiembre,Guatemala,Villa Canales,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Villa Canales,Diciembre,2021.0,29.0,Marzo,Guatemala,Villa Canales,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,El Tumbador,Diciembre,2021.0,26.0,Octubre,San Marcos,El Tumbador,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Amatitlán,Diciembre,2021.0,29.0,Octubre,Escuintla,Nueva Concepción,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Noviembre,2021.0,11.0,Octubre,Quetzaltenango,Ostuncalco,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
El Progreso,Guastatoya,Noviembre,2021.0,19.0,Octubre,El Progreso,Sanarate,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Cuilapa,Noviembre,2021.0,16.0,Septiembre,Santa Rosa,Barberena,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,Salamá,Enero,2022.0,3.0,Septiembre,Baja Verapaz,Salamá,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
El Progreso,Guastatoya,Noviembre,2021.0,22.0,Septiembre,El Progreso,Guastatoya,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Baja Verapaz,San Jerónimo,Octubre,2021.0,20.0,Julio,El Progreso,Guastatoya,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jalapa,Jalapa,Diciembre,2021.0,15.0,Octubre,El Progreso,Guastatoya,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Diciembre,2021.0,29.0,Junio,Quetzaltenango,Colomba,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Coatepeque,Mayo,2022.0,26.0,Febrero,Quetzaltenango,Colomba,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Zacapa,Río Hondo,Marzo,2022.0,28.0,Octubre,Zacapa,Río Hondo,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
El Progreso,Guastatoya,Diciembre,2021.0,24.0,Noviembre,El Progreso,Guastatoya,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sacatepéquez,San Miguel Dueñas,Abril,2022.0,16.0,Septiembre,Sacatepéquez,San Miguel Dueñas,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Nueva Concepción,Diciembre,2021.0,6.0,Agosto,Escuintla,Nueva Concepción,Ignorado,Ignorado,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Escuintla,Santa Lucía Cotzumalguapa,Abril,2022.0,22.0,Diciembre,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Santa Rosa,Cuilapa,Enero,2022.0,11.0,Noviembre,Santa Rosa,Taxisco,Ignorado,Ignorado,Ignorado,Ignorado,El Salvador,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Enero,2022.0,27.0,Octubre,Guatemala,Guatemala,45.0,47.0,Ignorado,Ignorado,Cuba,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Marzo,2022.0,25.0,Enero,Guatemala,Mixco,Ignorado,Ignorado,Maya,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,El Tumbador,Febrero,2022.0,27.0,Septiembre,San Marcos,El Tumbador,Ignorado,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Pajapita,Junio,2022.0,1.0,Septiembre,San Marcos,Pajapita,Ignorado,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepéquez,San Francisco Zapotitlán,Marzo,2022.0,22.0,Junio,Guatemala,Guatemala,Ignorado,60.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Guatemala,Guatemala,Abril,2022.0,17.0,Noviembre,Escuintla,Tiquisate,Ignorado,47.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Quetzaltenango,Zunil,Diciembre,2021.0,2.0,Diciembre,Huehuetenango,Barillas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Barillas,Febrero,2022.0,29.0,Octubre,Huehuetenango,Barillas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Barillas,Abril,2022.0,18.0,Junio,Huehuetenango,Barillas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Barillas,Mayo,2022.0,18.0,Marzo,Huehuetenango,Barillas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Octubre,2021.0,24.0,Febrero,Huehuetenango,Barillas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Pajapita,Diciembre,2021.0,16.0,Noviembre,San Marcos,Pajapita,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepéquez,Mazatenango,Octubre,2021.0,1.0,Octubre,San Marcos,Pajapita,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Pajapita,Noviembre,2021.0,8.0,Junio,San Marcos,Pajapita,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Catarina,Febrero,2022.0,25.0,Febrero,San Marcos,Pajapita,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Suchitepéquez,Río Bravo,Octubre,2021.0,9.0,Septiembre,Suchitepéquez,Río Bravo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Sololá,Santiago Atitlán,Febrero,2022.0,3.0,Noviembre,Sololá,Santiago Atitlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
Jutiapa,Quesada,Febrero,2022.0,14.0,Diciembre,Jutiapa,Quesada,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
San Marcos,Ayutla,Octubre,2021.0,19.0,Julio,San Marcos,Ayutla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado
