DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Quetzaltenango,Colomba,Agosto,2016.0,9.0,Agosto,Quetzaltenango,Colomba,38.0,31.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Primaria,Profesionales de la salud,No especificado en otro grupo
Guatemala,Guatemala,Julio,2016.0,10.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la salud,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2017.0,15.0,Julio,Jalapa,Monjas,34.0,28.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Universitario,Profesionales de la salud,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2016.0,5.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la salud,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2016.0,25.0,Febrero,Guatemala,Guatemala,37.0,26.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de la salud,No especificado en otro grupo
Jalapa,Jalapa,Enero,2017.0,2.0,Noviembre,Jalapa,Jalapa,61.0,22.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de la salud,No especificado en otro grupo
Guatemala,Guatemala,Enero,2017.0,7.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la salud,No especificado en otro grupo
Guatemala,Guatemala,Enero,2017.0,19.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la salud,No especificado en otro grupo
Guatemala,Guatemala,Abril,2016.0,27.0,Febrero,Guatemala,Guatemala,50.0,49.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,Profesionales de la salud,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2016.0,30.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la salud,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2016.0,8.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la salud,No especificado en otro grupo
Jalapa,Jalapa,Diciembre,2016.0,25.0,Noviembre,Jalapa,Jalapa,28.0,18.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2016.0,21.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Jalapa,Jalapa,Noviembre,2016.0,13.0,Septiembre,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Chimaltenango,San Andrés Itzapa,Octubre,2016.0,12.0,Septiembre,Chimaltenango,San Andrés Itzapa,34.0,29.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Primaria,Profesionales de la enseñanza,No especificado en otro grupo
Santa Rosa,Barberena,Octubre,2016.0,15.0,Julio,Santa Rosa,Barberena,33.0,24.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2016.0,5.0,Agosto,Guatemala,Guatemala,31.0,37.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2016.0,7.0,Julio,Jutiapa,Jutiapa,31.0,21.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de la enseñanza,No especificado en otro grupo
Alta Verapaz,Tactic,Septiembre,2016.0,15.0,Julio,Alta Verapaz,Tactic,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Guatemala,Mixco,Septiembre,2016.0,31.0,Mayo,Guatemala,Mixco,28.0,27.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Totonicapan,Totonicapán,Agosto,2016.0,4.0,Julio,Totonicapan,Totonicapán,41.0,33.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Izabal,Los Amates,Agosto,2016.0,26.0,Mayo,Izabal,Los Amates,Ignorado,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Suchitepequez,San Francisco Zapotitlán,Agosto,2016.0,22.0,Junio,Suchitepequez,Mazatenango,33.0,27.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Huehuetenango,Huehuetenango,Julio,2016.0,16.0,Mayo,Huehuetenango,Huehuetenango,26.0,23.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de la enseñanza,No especificado en otro grupo
Retalhuleu,San Andrés Villa Seca,Julio,2016.0,1.0,Junio,Retalhuleu,San Andrés Villa Seca,31.0,30.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Alta Verapaz,Cobán,Julio,2016.0,8.0,Marzo,Alta Verapaz,Cobán,49.0,46.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Universitario,Profesionales de la enseñanza,No especificado en otro grupo
Jalapa,Jalapa,Junio,2016.0,9.0,Mayo,Jalapa,Jalapa,28.0,30.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de la enseñanza,No especificado en otro grupo
Peten,Flores,Junio,2016.0,22.0,Marzo,Peten,San Benito,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
San Marcos,San Pedro Sacatepéquez,Junio,2016.0,3.0,Marzo,San Marcos,San Pedro Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Jalapa,Jalapa,Mayo,2016.0,5.0,Abril,Jalapa,Jalapa,29.0,21.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de la enseñanza,No especificado en otro grupo
Quetzaltenango,Ostuncalco,Mayo,2016.0,24.0,Febrero,Quetzaltenango,Ostuncalco,30.0,29.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de la enseñanza,No especificado en otro grupo
Peten,Poptún,Abril,2016.0,4.0,Abril,Peten,Poptún,28.0,20.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Jutiapa,Jutiapa,Abril,2016.0,17.0,Marzo,Jutiapa,Jutiapa,29.0,36.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de la enseñanza,No especificado en otro grupo
Baja Verapaz,El Chol,Abril,2016.0,15.0,Febrero,Baja Verapaz,El Chol,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Baja Verapaz,Rabinal,Marzo,2016.0,12.0,Enero,Baja Verapaz,Rabinal,27.0,25.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Primaria,Profesionales de la enseñanza,No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Marzo,2016.0,24.0,Febrero,Quetzaltenango,Flores Costa Cuca,26.0,24.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de la enseñanza,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2016.0,2.0,Febrero,Guatemala,Villa Canales,25.0,28.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Jutiapa,Moyuta,Marzo,2017.0,22.0,Noviembre,Jutiapa,Moyuta,25.0,22.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Jutiapa,Moyuta,Marzo,2017.0,13.0,Diciembre,Jutiapa,Moyuta,25.0,22.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Quetzaltenango,Cantel,Febrero,2017.0,16.0,Octubre,Quetzaltenango,Cantel,37.0,35.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de la enseñanza,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2017.0,25.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2016.0,22.0,Junio,Guatemala,Mixco,35.0,26.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Universitario,Profesionales de la enseñanza,No especificado en otro grupo
Solola,Santa Lucía Utatlán,Agosto,2016.0,21.0,Junio,Solola,Santa Lucía Utatlán,55.0,Ignorado,Mestizo / Ladino,Maya,Guatemala,Guatemala,Universitario,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Chiquimula,Chiquimula,Julio,2016.0,1.0,Abril,Chiquimula,Ipala,56.0,41.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Universitario,Profesionales de la enseñanza,No especificado en otro grupo
Retalhuleu,Santa Cruz Muluá,Enero,2017.0,15.0,Julio,Retalhuleu,Retalhuleu,51.0,21.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2016.0,2.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza,No especificado en otro grupo
Totonicapan,Totonicapán,Mayo,2016.0,6.0,Abril,Totonicapan,Totonicapán,26.0,26.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de la enseñanza,No especificado en otro grupo
Jalapa,Jalapa,Mayo,2017.0,14.0,Diciembre,Guatemala,Guatemala,34.0,33.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Universitario,Especialistas en organización de la administración publica y de empresas,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2016.0,20.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Especialistas en organización de la administración publica y de empresas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Octubre,2016.0,26.0,Agosto,Quetzaltenango,Quetzaltenango,40.0,30.0,Maya,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Ignorado,Especialistas en organización de la administración publica y de empresas,No especificado en otro grupo
Jalapa,Jalapa,Noviembre,2016.0,12.0,Septiembre,Jalapa,Jalapa,29.0,25.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Primaria,Especialistas en organización de la administración publica y de empresas,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2016.0,1.0,Marzo,Guatemala,Guatemala,38.0,35.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Universitario,Especialistas en organización de la administración publica y de empresas,No especificado en otro grupo
Guatemala,Guatemala,Abril,2016.0,12.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Especialistas en organización de la administración publica y de empresas,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2016.0,8.0,Agosto,Guatemala,Guatemala,36.0,30.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Diversificado,Profesionales de tecnología de la información y las comunicaciones,No especificado en otro grupo
Guatemala,Guatemala,Abril,2016.0,7.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de tecnología de la información y las comunicaciones,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Enero,2017.0,27.0,Septiembre,Quetzaltenango,Quetzaltenango,44.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,Profesionales de tecnología de la información y las comunicaciones,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2016.0,13.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de tecnología de la información y las comunicaciones,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2016.0,10.0,Octubre,Guatemala,Guatemala,29.0,23.0,Ignorado,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Diversificado,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Septiembre,2016.0,5.0,Julio,Quetzaltenango,Quetzaltenango,70.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Mayo,2016.0,16.0,Febrero,Quetzaltenango,Quetzaltenango,31.0,25.0,Maya,Ignorado,Guatemala,Guatemala,Universitario,Diversificado,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Guatemala,Guatemala,Febrero,2017.0,20.0,Septiembre,Guatemala,Guatemala,32.0,29.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Diversificado,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Guatemala,Petapa,Abril,2016.0,11.0,Febrero,Guatemala,Guatemala,31.0,30.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Universitario,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Guatemala,Guatemala,Marzo,2017.0,7.0,Noviembre,Guatemala,Guatemala,31.0,27.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2016.0,14.0,Junio,Huehuetenango,La Democracia,33.0,31.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Universitario,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2017.0,16.0,Noviembre,Quetzaltenango,Quetzaltenango,68.0,Ignorado,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Alta Verapaz,Cobán,Marzo,2016.0,22.0,Enero,Alta Verapaz,Cobán,35.0,33.0,Maya,Otro,Guatemala,Guatemala,Diversificado,Diversificado,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Quetzaltenango,Coatepeque,Julio,2016.0,27.0,Mayo,Quetzaltenango,Coatepeque,30.0,21.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Diversificado,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Guatemala,Guatemala,Agosto,2016.0,23.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y de la ingeniería,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2016.0,8.0,Enero,Guatemala,Guatemala,30.0,29.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Honduras,Universitario,Universitario,Especialistas en organización de la administración publica y de empresas,No especificado en otro grupo
Huehuetenango,Huehuetenango,Diciembre,2016.0,12.0,Julio,Huehuetenango,Huehuetenango,63.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Guatemala,Guatemala,Abril,2016.0,4.0,Febrero,Guatemala,Guatemala,26.0,31.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Universitario,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Chimaltenango,Chimaltenango,Junio,2016.0,11.0,Mayo,Chimaltenango,Chimaltenango,38.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,"Profesionales en derecho, en ciencias sociales y culturales",No especificado en otro grupo
Retalhuleu,Retalhuleu,Julio,2016.0,26.0,Abril,Retalhuleu,Retalhuleu,30.0,31.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Zacapa,Gualán,Febrero,2017.0,27.0,Diciembre,Zacapa,Gualán,45.0,38.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Primaria,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Santa Rosa,Cuilapa,Junio,2016.0,15.0,Enero,Santa Rosa,Cuilapa,27.0,23.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Guatemala,San Pedro Sacatepéquez,Marzo,2017.0,1.0,Septiembre,Guatemala,San Juan Sacatepéquez,27.0,23.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2017.0,16.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Zacapa,Zacapa,Octubre,2016.0,28.0,Julio,Zacapa,Cabañas,29.0,26.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2016.0,23.0,Junio,Escuintla,San Vicente Pacaya,27.0,26.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Jutiapa,El Progreso,Febrero,2016.0,6.0,Enero,Jutiapa,El Progreso,30.0,23.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2017.0,9.0,Diciembre,Guatemala,Guatemala,39.0,39.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
Baja Verapaz,Purulhá,Febrero,2017.0,3.0,Noviembre,Baja Verapaz,Purulhá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio de la salud,No especificado en otro grupo
Izabal,Puerto Barrios,Agosto,2016.0,14.0,Julio,Peten,Santa Ana,25.0,20.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Primaria,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Santa Rosa,Guazacapán,Agosto,2016.0,21.0,Julio,Santa Rosa,Guazacapán,30.0,23.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Retalhuleu,Retalhuleu,Junio,2016.0,4.0,Abril,Retalhuleu,Retalhuleu,27.0,22.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2017.0,5.0,Diciembre,Guatemala,Guatemala,37.0,27.0,Ignorado,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Diversificado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Chiquimula,Ipala,Enero,2017.0,21.0,Septiembre,Chiquimula,Ipala,38.0,39.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Escuintla,San José,Marzo,2016.0,20.0,Enero,Escuintla,San José,39.0,32.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Universitario,Primaria,Profesionales de nivel medio en operaciones financieras y administrativas,No especificado en otro grupo
Chiquimula,Jocotán,Diciembre,2016.0,13.0,Octubre,Chiquimula,Jocotán,33.0,32.0,Mestizo / Ladino,Maya,Guatemala,Guatemala,Diversificado,Primaria,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Zacapa,San Diego,Octubre,2016.0,17.0,Mayo,Zacapa,San Diego,58.0,61.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Quiche,Zacualpa,Septiembre,2016.0,19.0,Julio,Quiche,Zacualpa,24.0,17.0,Maya,Maya,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Jutiapa,Jalpatagua,Agosto,2016.0,21.0,Abril,Jutiapa,Jalpatagua,24.0,21.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Primaria,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Jutiapa,Moyuta,Abril,2016.0,12.0,Enero,Jutiapa,Conguaco,27.0,22.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Primaria,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Escuintla,Escuintla,Marzo,2017.0,26.0,Julio,Escuintla,Escuintla,29.0,21.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Quetzaltenango,Génova,Febrero,2017.0,4.0,Noviembre,Quetzaltenango,Génova,48.0,41.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Zacapa,Zacapa,Agosto,2016.0,27.0,Mayo,Zacapa,Zacapa,25.0,22.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Guatemala,Guatemala,Abril,2016.0,15.0,Febrero,Guatemala,Guatemala,28.0,28.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Retalhuleu,Retalhuleu,Agosto,2016.0,22.0,Junio,Guatemala,Chinautla,45.0,45.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Básica,Básica,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Sacatepequez,Alotenango,Enero,2017.0,28.0,Noviembre,Sacatepequez,Antigua Guatemala,41.0,33.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Primaria,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2016.0,21.0,Octubre,Guatemala,Villa Canales,42.0,37.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
San Marcos,San Rafael Pié de la Cuesta,Octubre,2016.0,18.0,Agosto,San Marcos,San Rafael Pié de la Cuesta,33.0,28.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Primaria,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
Guatemala,Guatemala,Julio,2016.0,4.0,Mayo,Guatemala,Guatemala,26.0,23.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Primaria,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
Izabal,Morales,Abril,2016.0,5.0,Abril,Izabal,Morales,34.0,37.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Primaria,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
Huehuetenango,San Sebastián Coatán,Abril,2016.0,11.0,Enero,Huehuetenango,San Sebastián Coatán,27.0,21.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Primaria,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
Escuintla,Escuintla,Abril,2016.0,24.0,Febrero,Escuintla,Palín,38.0,37.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
Alta Verapaz,Cobán,Marzo,2017.0,21.0,Noviembre,Alta Verapaz,Chisec,26.0,21.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Primaria,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2017.0,11.0,Octubre,Guatemala,Guatemala,29.0,35.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Primaria,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2017.0,25.0,Noviembre,Guatemala,Mixco,29.0,30.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Básica,Técnicos de la tecnología de la información y las comunicaciones,No especificado en otro grupo
San Marcos,Malacatán,Octubre,2016.0,15.0,Agosto,San Marcos,Malacatán,30.0,28.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Universitario,Profesionales de las ciencias y la ingeniería de nivel medio,No especificado en otro grupo
